place,date,cases,recovered,deaths,daily_cases,daily_deaths,daily_recovered,abbrev,dateymd,total_tests,daily_tests,ppt,tpr,shortfall,dbl,r_est,r_lower,r_upper
Karnataka,2020-08-09,178087,93909,3204,5985,107,4670,ka,2020-08-09,1706447,37936,0.02593463327152801,0.1043612840012025,7197903,17.432085597964075,1.1797239638895798,1.1668847482507436,1.1926324570118636
Karnataka,2020-08-10,182354,99127,3318,4267,114,5218,ka,2020-08-10,1729067,22620,0.026278412717711783,0.10546381372150414,7388633,18.14681434872342,1.1038596471167001,1.091586841326136,1.1162001110628361
Karnataka,2020-08-11,188611,105600,3404,6257,86,6473,ka,2020-08-11,1772991,43924,0.02694597100215812,0.10638012262893608,7657559,18.861504597791544,1.0600848226491955,1.0481931029402187,1.0720426903309401
Karnataka,2020-08-12,196494,112634,3517,7883,113,7034,ka,2020-08-12,1826317,53326,0.02775642116781665,0.10759030332631192,7998383,18.634207971565235,1.0839776222333095,1.0720531201836194,1.0959671643674977
Karnataka,2020-08-13,203200,121243,3620,6706,103,8609,ka,2020-08-13,1882316,55999,0.028607495668561356,0.10795211856032674,8277684,19.408945661178898,1.0544953446714806,1.0428077111032539,1.0662472096334528
Karnataka,2020-08-14,211108,128183,3724,7908,104,6940,ka,2020-08-14,1938954,56638,0.029468281710690294,0.10887726062609016,8616446,19.65299030750255,1.1070469090974244,1.0951384708733716,1.1190188528906067
Karnataka,2020-08-15,219926,134812,3838,8818,114,6629,ka,2020-08-15,1993760,54806,0.030301224961245023,0.11030715833400209,9002540,19.787744837790523,1.2464634508060521,1.233891443891177,1.2590983001483693
Karnataka,2020-08-16,226966,141492,3954,7040,116,6680,ka,2020-08-16,2037386,43626,0.030964254232651447,0.11140058879367974,9310914,20.006059637615593,1.2522981804738542,1.2397965905166237,1.2648616181566168
Karnataka,2020-08-17,233283,148563,4069,6317,115,7071,ka,2020-08-17,2075086,37700,0.031537219976291074,0.11242088279714672,9589064,19.699479832013637,1.1701823353707785,1.1582550906148694,1.1821698323405219
Karnataka,2020-08-18,240948,156950,4208,7665,139,8387,ka,2020-08-18,2134174,59088,0.032435241192741424,0.11289988538891393,9913226,19.8127408450677,1.1663280907286457,1.1545917273666855,1.1781229822093016
Karnataka,2020-08-19,249590,164151,4334,8642,126,7201,ka,2020-08-19,2197259,63085,0.03339400893644184,0.11359152471329051,10282240.999999998,20.285452676142068,1.1590451672067708,1.1474935754244764,1.170653812284646
Karnataka,2020-08-20,256975,170382,4436,7385,102,6231,ka,2020-08-20,2256862,59603,0.03429985713851485,0.1138638516666061,10591887.999999998,20.665572522132724,1.089905222872097,1.0788351627899437,1.1010310079169006
Karnataka,2020-08-21,264546,176943,4529,7571,93,6561,ka,2020-08-21,2314485,57623,0.035175613240524026,0.11430015748643867,10912815,21.502908765805905,1.0825517261776139,1.071634115444464,1.093523903850905
Karnataka,2020-08-22,271876,184569,4622,7330,93,7626,ka,2020-08-22,2373103,58618,0.0360664913827168,0.11456561303913063,11220697,22.881004077039695,1.094067713734452,1.0831793709419724,1.1050097564554886
Karnataka,2020-08-23,277814,189565,4690,5938,68,4996,ka,2020-08-23,2413951,40848,0.03668730052585185,0.11508684310493461,11476749,24.001938644738615,1.030961620191788,1.02046435341976,1.041511859889492
Karnataka,2020-08-24,283665,197626,4817,5851,127,8061,ka,2020-08-24,2453768,39817,0.03729244049971124,0.1156038386677143,11729481.999999998,24.813282102735684,0.9415762969713892,0.931605272816576,0.9515996638234913
Karnataka,2020-08-25,291826,204440,4965,8161,148,6814,ka,2020-08-25,2513555,59787,0.03820108513936594,0.11610090091523759,12077745,25.3268430220916,0.9574122304531244,0.9473867207671627,0.9674897781247581
Karnataka,2020-08-26,300406,211689,5098,8580,133,7249,ka,2020-08-26,2580621,67066,0.03922035624183106,0.11640841487378426,12439679,26.182563996604664,0.9867787501954922,0.9765917589419387,0.9970178665164285
Karnataka,2020-08-27,309792,219555,5239,9386,141,7866,ka,2020-08-27,2648808,68187,0.04025666433630202,0.11695524930459286,12840792,25.9574713522208,1.0470826220048475,1.0365694950072366,1.0576480603933123
Karnataka,2020-08-28,318752,227019,5375,8960,136,7464,ka,2020-08-28,2713034,64226,0.041232773032614974,0.11748912840753194,13224566,26.030453609339432,1.1319455221706813,1.1210068257467587,1.1429365952352921
Karnataka,2020-08-29,327076,235129,5490,8324,115,8110,ka,2020-08-29,2785718,72684,0.04233742666950363,0.11741174088690959,13568081.999999998,26.24897303548635,1.1942356830958798,1.1830277918933452,1.2054956853260188
Karnataka,2020-08-30,335928,242230,5596,8852,106,7101,ka,2020-08-30,2852675,66957,0.04335504118666221,0.11775894555110554,13943725,25.544392286854656,1.1963943706353837,1.1852543239943594,1.2075858045561148
Karnataka,2020-08-31,342423,249468,5709,6495,113,7238,ka,2020-08-31,2895807,43132,0.04401056263108301,0.11824786665685938,14225343,25.77400688502977,1.1158315824929537,1.1051876262447524,1.126525843913019
Karnataka,2020-10-01,352493,256612,5839,10070,130,7144,ka,2020-10-01,4997671,96588,0.0759547554636919,0.07053145355106409,12626979.000000002,NA,1.1085618493031772,1.0980720734802973,1.119100802019275
Karnataka,2020-10-02,361286,263706,5964,8793,125,7094,ka,2020-10-02,5089730,92059,0.0773538709383264,0.07098333310411357,12974569.999999998,NA,1.0838217330103601,1.0735459949900859,1.0941457391959508
Karnataka,2020-10-03,371172,272695,6064,9886,100,8989,ka,2020-10-03,5174652,84922,0.07864451807045807,0.07172888147840667,13383948.000000002,NA,1.105907587171354,1.0956093957204351,1.1162532857957734
Karnataka,2020-10-04,381317,279982,6131,10145,67,7287,ka,2020-10-04,5260160,85508,0.07994407124836621,0.07249152117045869,13805690,NA,1.122544440434451,1.1122409471236756,1.1328947819313073
Karnataka,2020-10-05,388368,287046,6215,7051,84,7064,ka,2020-10-05,5327463,67303,0.08096694428402079,0.07289923928143659,14090937,NA,1.1197046344836534,1.1094894393888757,1.1299659937658315
Karnataka,2020-10-06,398361,297274,6306,9993,91,10228,ka,2020-10-06,5419954,92491,0.08237262530776011,0.07349896327533408,14498096.000000002,NA,1.1001366027783357,1.090091527461382,1.1102271116554123
Karnataka,2020-10-07,409308,307106,6419,10947,113,9832,ka,2020-10-07,5524302,104348,0.08395850937718471,0.07409225636107512,14941098.000000002,NA,1.1336349926511133,1.1235183331171377,1.1437963692626918
Karnataka,2020-10-08,420012,316719,6520,10704,101,9613,ka,2020-10-08,5629550,105248,0.08555807167391107,0.07460845005373432,15371050,27.68593745900378,1.1352319813538485,1.1251860787473629,1.1453219140467825
Karnataka,2020-10-09,430925,325810,6634,10913,114,9091,ka,2020-10-09,5739530,109980,0.0872295510501839,0.07508018949286788,15806719.999999998,27.527036222719087,1.1334785909080738,1.1235259780133546,1.143474485305105
Karnataka,2020-10-10,441442,334147,6736,10517,102,8337,ka,2020-10-10,5852300,112770,0.08894343293109214,0.07543051449857321,16219800,27.984774522906488,1.191046040907021,1.1809344619080173,1.201200129608573
Karnataka,2020-10-11,450965,344254,6811,9523,75,10107,ka,2020-10-11,5952223,99923,0.09046206571628317,0.07576413047696634,16596027,28.92267771468856,1.1577641481321839,1.1478914026823017,1.1676785846083264
Karnataka,2020-10-12,458571,356284,6881,7606,70,12030,ka,2020-10-12,6030980,78757,0.09165901699139792,0.07603590129630673,16897569.999999996,29.20063812664917,1.0601449582516518,1.0508037912239543,1.0695268900547952
Karnataka,2020-10-13,466762,366705,6968,8191,87,10421,ka,2020-10-13,6137221,106241,0.09327367093224719,0.07605429232546783,17200879,30.61973909143749,0.9862154015444475,0.9772956681975692,0.9951750953362661
Karnataka,2020-10-14,476027,375367,7043,9265,75,8662,ka,2020-10-14,6250992,113771,0.09500276604152103,0.07615223311755959,17550358,32.13123646106191,0.940305373515032,0.9316472435027058,0.9490029958706389
Karnataka,2020-10-15,484504,384208,7128,8477,85,8841,ka,2020-10-15,6355809,104817,0.096595777987172865,0.07623010697772699,17869391,33.96771614283653,0.8950537822142544,0.8866198198001133,0.9035271172408955
Karnataka,2020-10-16,492046,392788,7201,7542,73,8580,ka,2020-10-16,6461694,105885,0.09820502142922277,0.0761481431958864,18140606,36.58095633167954,0.8576433629423409,0.8493698220955122,0.8659564499656555
Karnataka,2020-10-17,499230,401681,7272,7184,71,8893,ka,2020-10-17,6562710,101016,0.09974026566157027,0.07607070859446784,18398790,39.440900685657354,0.8583458786854853,0.850022805172267,0.8667089415437659
Karnataka,2020-10-18,506242,410025,7323,7012,51,8344,ka,2020-10-18,6667777,105067,0.10133707711480593,0.07592365491527386,18644323,41.963474260899275,0.8472631329583796,0.8389260554893703,0.8556408621994364
Karnataka,2020-10-19,511260,418029,7387,5018,64,8004,ka,2020-10-19,6746358,78581,0.10253135353658166,0.07578311142100672,18816642,44.610982229399085,0.7707199791242407,0.7626931665345569,0.7787882282924952
Karnataka,2020-10-20,517557,426529,7453,6297,66,8500,ka,2020-10-20,6844594,98236,0.1040243472445971,0.0756154419093375,19033256,46.97020498472123,0.7396438947992866,0.731691431048985,0.7476387470269775
Karnataka,2020-10-21,523429,435818,7541,5872,88,9289,ka,2020-10-21,6952835,108241,0.1056693972461169,0.07528281629004571,19218614.999999996,51.11337610909808,0.7234605750354947,0.7154783990945489,0.7314864182107602
Karnataka,2020-10-22,529207,449035,7615,5778,74,13217,ka,2020-10-22,7060189,107354,0.10730096659472932,0.07495649195793484,19400161,54.97803815512496,0.7160420030073654,0.707959048220743,0.7241702042855391
Karnataka,2020-10-23,534563,457784,7666,5356,51,8749,ka,2020-10-23,7168545,108356,0.10894776436973769,0.07457064160160813,19559605,58.54468505228835,0.7037339357760887,0.6955616338008549,0.7119533066005761
Karnataka,2020-10-24,539034,464937,7718,4471,52,7153,ka,2020-10-24,7281090,112545,0.11065822669382049,0.07403204739949651,19670610,63.250167902628036,0.7198750494654457,0.7114336262107057,0.7283655693901886
Karnataka,2020-10-25,543473,475043,7750,4439,32,10106,ka,2020-10-25,7381601,100511,0.11218579592084865,0.07362535580018481,19792049,68.37195524689994,0.7018828204624319,0.6933633373030003,0.7104536049710016
Karnataka,2020-10-26,546603,483758,7792,3130,42,8715,ka,2020-10-26,7447493,65892,0.11318722453570017,0.07339422809796532,19882657,72.58683414772244,0.6560233090667129,0.6476040276490967,0.6644962131361775
Karnataka,2020-10-27,550294,491498,7836,3691,44,7740,ka,2020-10-27,7514194,66701,0.11420094835709292,0.07323393566894866,20000506,79.10959728130439,0.6253917261541033,0.6169790712847661,0.6338605589058958
Karnataka,2020-10-28,553440,497758,7891,3146,55,6260,ka,2020-10-28,7600348,86154,0.11551031946259764,0.07281771834658098,20071652,87.02888943545862,0.5893627337226672,0.5809851154202309,0.597799491183916
Karnataka,2020-10-29,557465,505419,7936,4025,45,7661,ka,2020-10-29,7701031,100683,0.11704050275084349,0.072388359428757,20172218.999999996,93.27229016528415,0.6090064225515871,0.6002458387826625,0.6178295952933457
Karnataka,2020-10-30,561054,513940,7985,3589,49,8521,ka,2020-10-30,7804312,103281,0.11861017052190036,0.07189025759093179,20248388,100.3157813367364,0.6176426444786465,0.6085463736773922,0.6268054605710389
Karnataka,2020-10-31,564068,521408,8013,3014,28,7468,ka,2020-10-31,7905868,101556,0.12015362169062889,0.07134801643538698,20297531.999999996,106.88194668802133,0.652999618243964,0.643350865805771,0.6627191926176096
Karnataka,2020-11-01,567720,529461,8037,3652,24,8053,ka,2020-11-01,8012641,106773,0.12177636098361652,0.07085304333490045,20373359,111.16192193069996,0.6927484604422719,0.6825009721561001,0.7030712498168741
Karnataka,2020-11-02,570296,537795,8066,2576,29,8334,ka,2020-11-02,8091137,78496,0.12296934557281376,0.07048403703954093,20423663.000000004,114.34632103155953,0.7098716810006196,0.6991954968422848,0.7206276366701388
Karnataka,2020-11-03,573052,544935,8092,2756,26,7140,ka,2020-11-03,8185676,94539,0.12440615216267972,0.07000667996143507,20466924,119.73290754187643,0.6920323743791305,0.681210745845599,0.7029381006127858
Karnataka,2020-11-04,576429,552980,8126,3377,34,8045,ka,2020-11-04,8288179,102503,0.12596399586613574,0.06954832901171656,20533270.999999996,119.21793008301967,0.7173676195666192,0.7060730452912772,0.7287505723113731
Karnataka,2020-11-05,579585,558703,8157,3156,31,5723,ka,2020-11-05,8404516,116337,0.1277320891212499,0.06896113946359314,20574734,124.69043778201942,0.7600629782241918,0.7481508516008375,0.7720678864623202
Karnataka,2020-11-06,582545,561404,8192,2960,35,2701,ka,2020-11-06,8514653,110137,0.12940595458828535,0.06841676343122849,20612596.999999996,129.08016618475108,0.7600530539387228,0.7478673571096633,0.7723358616531958
Karnataka,2020-11-07,584803,563639,8214,2258,22,2235,ka,2020-11-07,8620970,106317,0.1310217635794401,0.06783494200768592,20619180,134.40442615911715,0.7751382121228686,0.7625757457392075,0.7878018876047049
Karnataka,2020-11-08,587543,565999,8236,2740,22,2360,ka,2020-11-08,8738226,117256,0.13280382382443234,0.06723824721402262,20638924,141.3716610037652,0.8049192712693735,0.7918669807004755,0.8180767754557061
Karnataka,2020-11-09,589506,568685,8255,1963,19,2686,ka,2020-11-09,8823191,84965,0.13409512447186844,0.06681324251056109,20652108.999999996,146.4570474373656,0.7530268666261589,0.7401756015403547,0.7659872046114191
Karnataka,2020-11-10,591868,572900,8275,2362,20,4215,ka,2020-11-10,8932699,109508,0.13575943037782304,0.066258585451049,20660700.999999996,150.18429843499877,0.7317584143704361,0.7188745817065921,0.7447550902574808
Karnataka,2020-11-11,594452,575781,8298,2584,23,2881,ka,2020-11-11,9043217,110518,0.13743908629441626,0.06573457211078756,20679383,157.59588669821625,0.7357817655219416,0.7226250655809255,0.7490555117603483
Karnataka,2020-11-12,596568,579149,8319,2116,21,3368,ka,2020-11-12,9158603,115386,0.13919272622268153,0.06513744508851405,20669797,168.00133414803958,0.7560778405174294,0.7424772492561812,0.76980015827426
Karnataka,2020-11-13,598584,582592,8336,2016,17,3443,ka,2020-11-13,9276602,117999,0.1409860786042129,0.06452621336993869,20652598,178.6433499403461,0.7383228801070759,0.7246151597424213,0.7521572623324647
Karnataka,2020-11-14,600738,584790,8353,2154,17,2198,ka,2020-11-14,9392474,115872,0.14274710477522112,0.06395950630259929,20644425.999999996,180.48115421771973,0.781048273611551,0.7666705553867007,0.7955577050801643
Karnataka,2020-11-15,602303,587153,8374,1565,21,2363,ka,2020-11-15,9492080,99606,0.14426091978479588,0.06345321573353785,20623070,195.5580168707196,0.7543885694697032,0.7399835713475923,0.7689305005984758
Karnataka,2020-11-16,603460,589341,8386,1157,12,2188,ka,2020-11-16,9568625,76545,0.14542425301680903,0.06306653254777986,20604375,207.3972748256736,0.6756606556338983,0.6617797629288522,0.6896836171299361
Karnataka,2020-11-17,604796,591441,8402,1336,16,2100,ka,2020-11-17,9644009,75384,0.14656994133560292,0.06271209410941031,20595791,224.55229149705906,0.6417816525796722,0.6279893280629029,0.6557217131683573
Karnataka,2020-11-18,606587,593388,8423,1791,21,1947,ka,2020-11-18,9741051,97042,0.14804478859539805,0.062271206669588325,20588299,240.10215368123121,0.6536278766719041,0.6393859701887843,0.668024475809639
Karnataka,2020-11-19,608436,595188,8449,1849,26,1800,ka,2020-11-19,9859525,118474,0.14984536004133864,0.06171047793884594,20562274.999999996,246.31474657357575,0.6619316074314715,0.6472274343299554,0.6767986444407653
Karnataka,2020-11-20,610217,597369,8466,1781,17,2181,ka,2020-11-20,9981137,121612,0.15169362290647131,0.06113702276604359,20529713,252.08278032719,0.7177305060211827,0.702004668936927,0.7336281167967941
Karnataka,2020-11-21,611998,599168,8486,1781,20,1799,ka,2020-11-21,10106474,125337,0.15359849843460288,0.060555046201078634,20493426,261.2816466371709,0.8158659859171508,0.7986519858996811,0.8332609774700449
Karnataka,2020-11-22,613702,600705,8499,1704,13,1537,ka,2020-11-22,10233378,126904,0.1555271892762698,0.05997061771782494,20451722,258.79113231353244,0.8911061767452696,0.872695148241123,0.909706720691659
Karnataka,2020-11-23,615211,602350,8523,1509,24,1645,ka,2020-11-23,10329473,96095,0.15698764400133744,0.05955879840142861,20431076.999999996,251.58902689860042,0.8936317768261376,0.874870733536605,0.9125890865293174
Karnataka,2020-11-24,617081,604299,8540,1870,17,1949,ka,2020-11-24,10447705,118232,0.1587845375239369,0.05906378482164265,20406345,241.28548676394115,0.9184204002924613,0.8991622482403423,0.9378797731052418
Karnataka,2020-11-25,618711,605632,8559,1630,19,1333,ka,2020-11-25,10570159,122454,0.16064559713061188,0.05853374580268849,20365390.999999996,245.17440410049733,0.920130208749404,0.9006663856957471,0.9397992105331716
Karnataka,2020-11-26,620216,606699,8571,1505,12,1067,ka,2020-11-26,10690557,120398,0.16247540958691753,0.05801531201788644,20320243,253.02521284943052,0.9041905080302975,0.8847470845998839,0.9238423264494207
Karnataka,2020-11-27,621742,608150,8583,1526,12,1451,ka,2020-11-27,10804148,113591,0.16420176905073103,0.05754660154599881,20282951.999999996,259.3200855261266,0.8970057416417277,0.8775056456162059,0.916717153182356
Karnataka,2020-11-28,623264,610282,8595,1522,12,2132,ka,2020-11-28,10914872,110724,0.1658845557615733,0.05710227293549572,20248328,265.99336156087855,0.9113529472565963,0.8915568647405632,0.9313633786470805
Karnataka,2020-11-29,624555,611812,8610,1291,15,1530,ka,2020-11-29,11020300,105428,0.16748685370375999,0.056673139569703185,20207450,276.7855241702704,0.8582029161824221,0.8388568301825127,0.877766484883739
Karnataka,2020-11-30,625553,614021,8623,998,13,2209,ka,2020-11-30,11101633,81333,0.1687229551050184,0.056347836394879926,20176017.000000004,291.0503314999872,0.7974743712900831,0.7786902247035873,0.8164792755147139
Karnataka,2020-12-01,626883,614907,8637,1330,14,886,ka,2020-12-01,11197240,95607,0.1701759931912824,0.05598549285359607,20146910,307.87727277601545,0.7924275898268976,0.7735204264346502,0.8115598708040926
Karnataka,2020-12-02,628323,615890,8653,1440,16,983,ka,2020-12-02,11303158,105918,0.1717857381683334,0.055588270109999345,20112991.999999996,314.73818560778165,0.8024562268779835,0.7831858554096562,0.8219575434911806
Karnataka,2020-12-03,629769,616784,8666,1446,13,894,ka,2020-12-03,11411843,108685,0.17343753609532206,0.0551855646804815,20076607,317.4315381256185,0.8161518887681173,0.7964391752332135,0.836102232834172
Karnataka,2020-12-04,631016,617661,8679,1247,13,877,ka,2020-12-04,11509892,98049,0.17492768777166479,0.0548237985204379,20040908,327.7069597991564,0.8344509579961796,0.814228178135106,0.8549183506347302
Karnataka,2020-12-05,632341,619061,8691,1325,12,1400,ka,2020-12-05,11613924,104032,0.17650876926350345,0.054446800237370245,20003126,335.580441175302,0.9014821632176399,0.8801643788972748,0.9230514816191169
Karnataka,2020-12-06,633662,619950,8701,1321,10,889,ka,2020-12-06,11713244,99320,0.17801823763640232,0.054097908316432235,19969856,335.17076705991695,0.9228885849911033,0.9010501983835468,0.9449848203793769
Karnataka,2020-12-07,634660,621551,8712,998,11,1601,ka,2020-12-07,11789715,76471,0.17918044621417065,0.05383166599022962,19943285,335.7024910781894,0.8791462892560826,0.857634186799068,0.9009211485910134
Karnataka,2020-12-08,635940,622570,8725,1280,13,1019,ka,2020-12-08,11878413,88698,0.18052848110884828,0.0535374548771793,19918587,338.25496051038397,0.8696692193367669,0.8481065077700474,0.8914988460564226
Karnataka,2020-12-09,637219,625788,8745,1279,20,3218,ka,2020-12-09,11979471,101058,0.18206436365846987,0.05319258254392035,19881479.000000004,345.1184209041056,0.8892449073360027,0.8672534151606263,0.9115079150391087
Karnataka,2020-12-10,638457,630864,8757,1238,12,5076,ka,2020-12-10,12063741,84270,0.18334510167482293,0.05292363289298071,19859109,354.13067866175373,0.8926815575887139,0.8704496134497578,0.915189943128129
Karnataka,2020-12-11,639667,632671,8773,1210,16,1807,ka,2020-12-11,12164587,100846,0.18487776224201344,0.05258435818659524,19818763,356.3343609701805,0.8915992387325001,0.8691912853342567,0.9142884011651746
Karnataka,2020-12-12,640870,634202,8784,1203,11,1531,ka,2020-12-12,12266816,102229,0.1864314416851576,0.052244200940162466,19776684,362.15065644810375,0.9373140152706941,0.9141467340440919,0.9607671665497379
Karnataka,2020-12-13,642066,636238,8789,1196,5,2036,ka,2020-12-13,12355358,88542,0.18777710568710296,0.05196660428617285,19747941.999999996,368.2640006941606,0.938797880916479,0.9154363932548046,0.9624496165749414
Karnataka,2020-12-14,642896,638402,8799,830,10,2164,ka,2020-12-14,12420213,64855,0.18876277394449678,0.05176207525587524,19724587,376.31462495315736,0.8804442692622702,0.8576906039509798,0.9034916664573215
Karnataka,2020-12-15,644081,639996,8810,1185,11,1594,ka,2020-12-15,12509743,89530,0.19012345360041338,0.051486349479761495,19694307,381.440663804428,0.8823558254758717,0.8594462815266403,0.9055625126185015
Karnataka,2020-12-16,645321,641399,8816,1240,6,1403,ka,2020-12-16,12611493,101750,0.19166985318702695,0.05116927868889116,19654557,384.031110567738,0.9002799398251154,0.8769666944244804,0.9238947562071316
Karnataka,2020-12-17,646557,642896,8826,1236,10,1497,ka,2020-12-17,12717849,106356,0.19328625490136478,0.05083854982080696,19610001,384.8669283131551,0.9200510081859132,0.8962945453704376,0.9441138767684661
Karnataka,2020-12-18,647779,643935,8834,1222,8,1039,ka,2020-12-18,12822390,104541,0.1948750721906441,0.05051936495458335,19566559.999999996,385.0249191242184,0.9380574823265385,0.913890890364887,0.9625350552899425
Karnataka,2020-12-19,648931,646082,8849,1152,15,2147,ka,2020-12-19,12937540,115150,0.19662512538375027,0.05015876279416334,19509010,388.16970626423245,1.0036081972769808,0.9784475642251845,1.0290837935929522
Karnataka,2020-12-20,650125,647144,8854,1194,5,1062,ka,2020-12-20,13047768,110228,0.19830037387154625,0.04982652971757315,19458481.999999996,388.9855160557223,1.0144502156465218,0.9890365916856244,1.0401817314438362
Karnataka,2020-12-21,650897,648405,8861,772,7,1261,ka,2020-12-21,13121419,73651,0.19941972400376912,0.04960568670202514,19423431.000000004,392.2911364438537,0.9393473946453378,0.9148540716258128,0.9641597760029772
Karnataka,2020-12-22,652038,649541,8874,1141,13,1136,ka,2020-12-22,13217127,95708,0.200874297091097,0.049332808862319326,19384773,395.1696372736499,0.9252828094569332,0.9009494399018391,0.9499359064248502
Kerala,2020-03-15,24,3,0,NA,NA,NA,kl,2020-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerala,2020-03-16,27,3,0,3,0,0,kl,2020-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerala,2020-03-17,27,3,0,0,0,0,kl,2020-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerala,2020-03-18,27,3,0,0,0,0,kl,2020-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerala,2020-03-19,28,3,0,1,0,0,kl,2020-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerala,2020-03-20,40,3,0,12,0,0,kl,2020-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerala,2020-03-21,52,3,0,12,0,0,kl,2020-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerala,2020-03-22,67,3,0,15,0,0,kl,2020-03-22,NA,NA,NA,NA,NA,4.726131834978131,NA,NA,NA
Kerala,2020-03-23,95,3,0,28,0,0,kl,2020-03-23,NA,NA,NA,NA,NA,3.856817084671163,NA,NA,NA
Kerala,2020-03-24,109,4,0,14,0,1,kl,2020-03-24,NA,NA,NA,NA,NA,3.476884243483437,NA,NA,NA
Kerala,2020-03-25,118,4,0,9,0,0,kl,2020-03-25,NA,NA,NA,NA,NA,3.2898516040608787,NA,NA,NA
Kerala,2020-03-26,137,11,0,19,0,7,kl,2020-03-26,NA,NA,NA,NA,NA,3.0558649291464497,NA,NA,NA
Kerala,2020-03-27,176,11,0,39,0,0,kl,2020-03-27,NA,NA,NA,NA,NA,3.274848402457616,NA,NA,NA
Kerala,2020-03-28,182,12,1,6,1,1,kl,2020-03-28,NA,NA,NA,NA,NA,3.8730632896557857,2.36980672428436,1.9006542900936552,2.889930250180882
Kerala,2020-03-29,202,16,1,20,0,4,kl,2020-03-29,NA,NA,NA,NA,NA,4.396647188397816,1.9962150318746028,1.613144943436539,2.419482338041796
Kerala,2020-03-30,234,20,1,32,0,4,kl,2020-03-30,NA,NA,NA,NA,NA,5.382507465294604,2.1108542850268535,1.7457340052805155,2.510129598264719
Kerala,2020-03-31,241,24,2,7,1,4,kl,2020-03-31,NA,NA,NA,NA,NA,6.115112566087682,1.6649195473120197,1.3617392408934859,1.9981160431368534
Kerala,2020-04-01,265,26,2,24,0,2,kl,2020-04-01,7965,NA,2.2676156583629892e-4,0.03327055869428751,5285,5.99723013596828,1.270470567678736,1.021608366722143,1.5460519860879578
Kerala,2020-04-02,286,28,2,21,0,2,kl,2020-04-02,8456,491,2.4074021352313166e-4,0.03382213812677389,5844.000000000001,6.592334927185419,1.361858389026159,1.1138652386362784,1.6344039566277688
Kerala,2020-04-03,295,42,2,9,0,14,kl,2020-04-03,9139,683,2.6018505338078294e-4,0.03227924280555859,5610.999999999999,9.394213780636077,1.1529978032275658,0.9317395903603348,1.3974736068841127
Kerala,2020-04-04,306,50,2,11,0,8,kl,2020-04-04,9744,605,2.774092526690391e-4,0.03140394088669951,5556.000000000002,9.338398449599662,0.8560039588952342,0.6709704588358628,1.0632282589521729
Kerala,2020-04-05,314,56,2,8,0,6,kl,2020-04-05,10221,477,2.9098932384341635e-4,0.030721064475100285,5479,10.999211313277696,0.846958761413062,0.6650447953004217,1.0505326268617337
Kerala,2020-04-06,327,59,2,13,0,3,kl,2020-04-06,10716,495,3.0508185053380784e-4,0.03051511758118701,5633.999999999999,14.499294638805665,0.7220474861851387,0.5548411136939175,0.910939714497716
Kerala,2020-04-07,336,71,2,9,0,12,kl,2020-04-07,11232,516,3.1977224199288256e-4,0.029914529914529916,5568,14.600729903811141,0.5942574338822679,0.4424636921980268,0.7680924926006425
Kerala,2020-04-08,345,84,2,9,0,13,kl,2020-04-08,11986,754,3.412384341637011e-4,0.028783580844318372,5263.999999999999,18.391819211733655,0.6144917002095472,0.45752943252810047,0.7942457843781322
Kerala,2020-04-09,357,97,2,12,0,13,kl,2020-04-09,12710,724,3.618505338078292e-4,0.028088119590873328,5139.999999999999,21.88122744856741,0.658311368813546,0.4916584177749589,0.8489125300503877
Kerala,2020-04-10,364,124,2,7,0,27,kl,2020-04-10,13339,629,3.797580071174377e-4,0.027288402428967688,4861,23.085282286851456,0.6825363176948216,0.5081931196275565,0.8821951424717763
Kerala,2020-04-11,374,143,3,10,1,19,kl,2020-04-11,14163,824,4.032170818505338e-4,0.02640683471016028,4537,24.179067365791656,0.6788399842701686,0.5005230159731758,0.8839067434660365
Kerala,2020-04-12,376,179,3,2,0,36,kl,2020-04-12,14989,826,4.2673309608540926e-4,0.02508506237907799,3810.999999999999,26.926380294285437,0.611775794208464,0.4390208722846382,0.8127463355085806
Kerala,2020-04-13,379,198,3,3,0,19,kl,2020-04-13,15683,694,4.4649110320284696e-4,0.02416629471402155,3266.9999999999986,32.87817219584222,0.5516347485778075,0.3842338143213446,0.7488298617133917
Kerala,2020-04-14,387,211,3,8,0,13,kl,2020-04-14,16235,552,4.6220640569395017e-4,0.023837388358484757,3114.9999999999995,34.33521304455438,0.5194055607568456,0.35291087863759213,0.7175649043821942
Kerala,2020-04-15,388,218,3,1,0,7,kl,2020-04-15,16475,240,4.690391459074733e-4,0.023550834597875568,2925.0000000000005,41.30761241146289,0.44898438259484974,0.29055901922584615,0.6413310448213244
Kerala,2020-04-16,395,245,3,7,0,27,kl,2020-04-16,17400,925,4.953736654804271e-4,0.022701149425287358,2350.0000000000023,47.96867101887942,0.4270474168636403,0.267628342552453,0.6231151881724017
