place,date,daily_cases,daily_recovered,daily_deaths,total_cases,total_recovered,total_deaths
Meghalaya,2020-09-05,182,59,1,2917,1524,15
Meghalaya,2020-09-06,89,29,1,3006,1553,16
Meghalaya,2020-09-07,29,4,1,3035,1557,17
Meghalaya,2020-09-08,42,156,0,3077,1713,17
Meghalaya,2020-09-09,121,107,2,3198,1820,19
Meghalaya,2020-09-10,99,19,1,3297,1839,20
Meghalaya,2020-09-11,151,47,4,3448,1886,24
Meghalaya,2020-09-12,168,131,1,3616,2017,25
Meghalaya,2020-09-13,109,55,1,3725,2072,26
Meghalaya,2020-09-14,139,76,2,3864,2148,28
Meghalaya,2020-09-15,174,39,1,4038,2187,29
Meghalaya,2020-09-16,158,74,0,4196,2261,29
Meghalaya,2020-09-17,162,78,3,4358,2339,32
Meghalaya,2020-09-18,90,95,2,4448,2434,34
Meghalaya,2020-09-19,112,46,2,4560,2480,36
Meghalaya,2020-09-20,101,30,0,4661,2510,36
Meghalaya,2020-09-21,73,15,2,4734,2525,38
Meghalaya,2020-09-22,58,179,2,4792,2704,40
Meghalaya,2020-09-23,170,152,2,4962,2856,42
Meghalaya,2020-09-24,122,199,1,5084,3055,43
Meghalaya,2020-09-25,75,285,0,5159,3340,43
Meghalaya,2020-09-26,54,311,0,5213,3651,43
Meghalaya,2020-09-27,90,125,0,5303,3776,43
Meghalaya,2020-09-28,60,89,3,5363,3865,46
Meghalaya,2020-09-29,101,72,1,5464,3937,47
Meghalaya,2020-09-30,176,35,2,5640,3972,49
Meghalaya,2020-10-01,163,26,2,5803,3998,51
Meghalaya,2020-10-02,231,225,1,6034,4223,52
Meghalaya,2020-10-03,423,93,2,6457,4316,54
Meghalaya,2020-10-04,200,74,0,6657,4390,54
Meghalaya,2020-10-05,111,98,5,6768,4488,59
Meghalaya,2020-10-06,270,115,1,7038,4603,60
Meghalaya,2020-10-07,128,88,0,7166,4691,60
Meghalaya,2020-10-08,96,138,0,7262,4829,60
Meghalaya,2020-10-09,127,71,1,7389,4900,61
Meghalaya,2020-10-10,156,142,1,7545,5042,62
Meghalaya,2020-10-11,139,97,1,7684,5139,63
Meghalaya,2020-10-12,88,131,1,7772,5270,64
Meghalaya,2020-10-13,67,133,1,7839,5403,65
Meghalaya,2020-10-14,153,176,5,7992,5579,70
Meghalaya,2020-10-15,173,64,3,8165,5643,73
Meghalaya,2020-10-16,139,90,2,8304,5733,75
Meghalaya,2020-10-17,101,298,0,8405,6031,75
Meghalaya,2020-10-18,104,248,0,8509,6279,75
Meghalaya,2020-10-19,28,110,0,8537,6389,75
Meghalaya,2020-10-20,57,105,1,8594,6494,76
Meghalaya,2020-10-21,28,177,1,8622,6671,77
Meghalaya,2020-10-22,99,307,1,8721,6978,78
Meghalaya,2020-10-23,81,111,1,8802,7089,79
Meghalaya,2020-10-24,83,136,1,8885,7225,80
Meghalaya,2020-10-25,136,104,1,9021,7329,81
Meghalaya,2020-10-26,0,0,0,9021,7329,81
Meghalaya,2020-10-27,70,172,1,9091,7501,82
Meghalaya,2020-10-28,90,134,3,9181,7635,85
Meghalaya,2020-10-29,77,113,2,9258,7748,87
Meghalaya,2020-10-30,77,235,0,9335,7983,87
Meghalaya,2020-10-31,70,220,1,9405,8203,88
Meghalaya,2020-11-01,155,117,2,9560,8320,90
Meghalaya,2020-11-02,71,117,0,9631,8437,90
Meghalaya,2020-11-03,63,101,0,9694,8538,90
Meghalaya,2020-11-04,60,72,0,9754,8610,90
Meghalaya,2020-11-05,92,61,1,9846,8671,91
Meghalaya,2020-11-06,86,91,0,9932,8762,91
Meghalaya,2020-11-07,68,55,2,10000,8817,93
Meghalaya,2020-11-08,155,116,0,10155,8933,93
Meghalaya,2020-11-09,28,37,1,10183,8970,94
Meghalaya,2020-11-10,66,129,0,10249,9099,94
Meghalaya,2020-11-11,72,71,0,10321,9170,94
Meghalaya,2020-11-12,144,56,4,10465,9226,98
Meghalaya,2020-11-13,70,87,0,10535,9313,98
Meghalaya,2020-11-14,51,63,2,10586,9376,100
Meghalaya,2020-11-15,35,76,0,10621,9452,100
Meghalaya,2020-11-16,41,78,1,10662,9530,101
Meghalaya,2020-11-17,85,283,1,10747,9813,102
Meghalaya,2020-11-18,76,59,1,10823,9872,103
Meghalaya,2020-11-19,109,60,1,10932,9932,104
Meghalaya,2020-11-20,173,84,2,11105,10016,106
Meghalaya,2020-11-21,117,78,2,11222,10094,108
Meghalaya,2020-11-22,70,99,2,11292,10193,110
Meghalaya,2020-11-23,58,57,0,11350,10250,110
Meghalaya,2020-11-24,57,59,0,11407,10309,110
Meghalaya,2020-11-25,59,37,0,11466,10346,110
Meghalaya,2020-11-26,68,36,0,11534,10382,110
Meghalaya,2020-11-27,52,82,0,11586,10464,110
Meghalaya,2020-11-28,71,129,1,11657,10593,111
Meghalaya,2020-11-29,36,126,0,11693,10719,111
Meghalaya,2020-11-30,70,75,0,11763,10794,111
Meghalaya,2020-12-01,65,158,1,11828,10952,112
Meghalaya,2020-12-02,79,60,2,11907,11012,114
Meghalaya,2020-12-03,51,87,2,11958,11099,116
Meghalaya,2020-12-04,62,78,2,12020,11177,118
Meghalaya,2020-12-05,97,73,0,12117,11250,118
Meghalaya,2020-12-06,73,61,2,12190,11311,120
Meghalaya,2020-12-07,77,120,0,12267,11431,120
Meghalaya,2020-12-08,96,113,2,12363,11544,122
Meghalaya,2020-12-09,101,169,0,12464,11713,122
Meghalaya,2020-12-10,75,28,1,12539,11741,123
Meghalaya,2020-12-11,59,44,1,12598,11785,124
Meghalaya,2020-12-12,98,50,1,12696,11835,125
Meghalaya,2020-12-13,123,31,3,12819,11866,128
Meghalaya,2020-12-14,75,50,2,12894,11916,130
Meghalaya,2020-12-15,66,128,1,12960,12044,131
Meghalaya,2020-12-16,65,66,2,13025,12110,133
Meghalaya,2020-12-17,69,70,0,13094,12180,133
Meghalaya,2020-12-18,48,148,0,13142,12328,133
Meghalaya,2020-12-19,32,61,0,13174,12389,133
Meghalaya,2020-12-20,32,89,1,13206,12478,134
Meghalaya,2020-12-21,5,72,0,13211,12550,134
Meghalaya,2020-12-22,41,43,0,13252,12593,134
Meghalaya,2020-12-23,29,159,1,13281,12752,135
Meghalaya,2020-12-24,12,28,0,13293,12780,135
Meghalaya,2020-12-25,29,18,0,13322,12798,135
Meghalaya,2020-12-26,2,45,3,13324,12843,138
Meghalaya,2020-12-27,5,27,0,13329,12870,138
Meghalaya,2020-12-28,3,30,0,13332,12900,138
Meghalaya,2020-12-29,8,24,0,13340,12924,138
Meghalaya,2020-12-30,21,19,1,13361,12943,139
Meghalaya,2020-12-31,0,0,0,13361,12943,139
Meghalaya,2021-01-01,0,0,0,13361,12943,139
Meghalaya,2021-01-02,40,88,0,13401,13031,139
Meghalaya,2021-01-03,12,13,0,13413,13044,139
Meghalaya,2021-01-04,22,18,0,13435,13062,139
Meghalaya,2021-01-05,24,12,2,13459,13074,141
Meghalaya,2021-01-06,19,14,0,13478,13088,141
Meghalaya,2021-01-07,11,27,0,13489,13115,141
Meghalaya,2021-01-08,24,5,2,13513,13120,143
Meghalaya,2021-01-09,32,24,0,13545,13144,143
Meghalaya,2021-01-10,19,27,0,13564,13171,143
Meghalaya,2021-01-11,20,24,0,13584,13195,143
Meghalaya,2021-01-12,20,19,0,13604,13214,143
Meghalaya,2021-01-13,18,9,1,13622,13223,144
Meghalaya,2021-01-14,18,17,0,13640,13240,144
Meghalaya,2021-01-15,4,4,0,13644,13244,144
Meghalaya,2021-01-16,2,15,0,13646,13259,144
Meghalaya,2021-01-17,12,12,0,13658,13271,144
Meghalaya,2021-01-18,2,2,0,13660,13273,144
Meghalaya,2021-01-19,3,18,0,13663,13291,144
Meghalaya,2021-01-20,7,7,0,13670,13298,144
Meghalaya,2021-01-21,4,6,2,13674,13304,146
Meghalaya,2021-01-22,2,3,0,13676,13307,146
Meghalaya,2021-01-23,4,10,0,13680,13317,146
Meghalaya,2021-01-24,5,16,0,13685,13333,146
Meghalaya,2021-01-25,2,9,0,13687,13342,146
Meghalaya,2021-01-26,6,12,0,13693,13354,146
Meghalaya,2021-01-27,1,10,0,13694,13364,146
Meghalaya,2021-01-28,8,7,0,13702,13371,146
Meghalaya,2021-01-29,4,11,0,13706,13382,146
Meghalaya,2021-01-30,8,17,0,13714,13399,146
Meghalaya,2021-01-31,3,9,0,13717,13408,146
Meghalaya,2021-02-01,0,6,0,13717,13414,146
Meghalaya,2021-02-02,4,9,1,13721,13423,147
Meghalaya,2021-02-03,6,10,0,13727,13433,147
Meghalaya,2021-02-04,20,9,0,13747,13442,147
Meghalaya,2021-02-05,27,9,0,13774,13451,147
Meghalaya,2021-02-06,24,3,0,13798,13454,147
Meghalaya,2021-02-07,40,5,0,13838,13459,147
Meghalaya,2021-02-08,1,3,1,13839,13462,148
Meghalaya,2021-02-09,7,4,0,13846,13466,148
Meghalaya,2021-02-10,31,4,0,13877,13470,148
Meghalaya,2021-02-11,7,5,0,13884,13475,148
Meghalaya,2021-02-12,1,3,0,13885,13478,148
Meghalaya,2021-02-13,5,3,0,13890,13481,148
Meghalaya,2021-02-14,5,22,0,13895,13503,148
Meghalaya,2021-02-15,0,21,0,13895,13524,148
Meghalaya,2021-02-16,2,30,0,13897,13554,148
Meghalaya,2021-02-17,1,23,0,13898,13577,148
Meghalaya,2021-02-18,1,24,0,13899,13601,148
Meghalaya,2021-02-19,5,22,0,13904,13623,148
Meghalaya,2021-02-20,1,13,0,13905,13636,148
Meghalaya,2021-02-21,0,4,0,13905,13640,148
Meghalaya,2021-02-22,2,2,0,13907,13642,148
Meghalaya,2021-02-23,1,3,0,13908,13645,148
Meghalaya,2021-02-24,3,5,0,13911,13650,148
Meghalaya,2021-02-25,3,1,0,13914,13651,148
Meghalaya,2021-02-26,0,1,0,13914,13652,148
Meghalaya,2021-02-27,0,2,0,13914,13654,148
Meghalaya,2021-02-28,1,1,0,13915,13655,148
Meghalaya,2021-03-01,1,1,0,13916,13656,148
Meghalaya,2021-03-02,3,5,0,13919,13661,148
Meghalaya,2021-03-03,0,1,0,13919,13662,148
Meghalaya,2021-03-04,0,1,0,13919,13663,148
Meghalaya,2021-03-05,2,1,0,13921,13664,148
Meghalaya,2021-03-06,0,0,0,13921,13664,148
Meghalaya,2021-03-07,4,5,0,13925,13669,148
Meghalaya,2021-03-08,1,2,0,13926,13671,148
Meghalaya,2021-03-09,4,2,0,13930,13673,148
Meghalaya,2021-03-10,6,1,0,13936,13674,148
Meghalaya,2021-03-11,2,1,0,13938,13675,148
Meghalaya,2021-03-12,1,1,0,13939,13676,148
Meghalaya,2021-03-13,6,0,0,13945,13676,148
Meghalaya,2021-03-14,5,2,0,13950,13678,148
Meghalaya,2021-03-15,0,0,0,13950,13678,148
Meghalaya,2021-03-16,3,1,0,13953,13679,148
Meghalaya,2021-03-17,2,3,0,13955,13682,148
Meghalaya,2021-03-18,3,1,0,13958,13683,148
Meghalaya,2021-03-19,3,4,0,13961,13687,148
Meghalaya,2021-03-20,4,6,1,13965,13693,149
Meghalaya,2021-03-21,0,0,0,13965,13693,149
Meghalaya,2021-03-22,4,3,0,13969,13696,149
Meghalaya,2021-03-23,1,5,0,13970,13701,149
Meghalaya,2021-03-24,2,5,0,13972,13706,149
Meghalaya,2021-03-25,3,1,1,13975,13707,150
Meghalaya,2021-03-26,7,4,0,13982,13711,150
Meghalaya,2021-03-27,2,2,0,13984,13713,150
Meghalaya,2021-03-28,1,1,0,13985,13714,150
Meghalaya,2021-03-29,2,2,0,13987,13716,150
Meghalaya,2021-03-30,22,3,0,14009,13719,150
Meghalaya,2021-03-31,9,5,0,14018,13724,150
Meghalaya,2021-04-01,2,1,0,14020,13725,150
Meghalaya,2021-04-02,15,1,0,14035,13726,150
Meghalaya,2021-04-03,24,0,0,14059,13726,150
Meghalaya,2021-04-04,16,2,0,14075,13728,150
Meghalaya,2021-04-05,4,7,0,14079,13735,150
Meghalaya,2021-04-06,9,4,0,14088,13739,150
Meghalaya,2021-04-07,5,1,0,14093,13740,150
Meghalaya,2021-04-08,25,1,1,14118,13741,151
Meghalaya,2021-04-09,42,6,0,14160,13747,151
Meghalaya,2021-04-10,39,4,0,14199,13751,151
Meghalaya,2021-04-11,28,40,0,14227,13791,151
Meghalaya,2021-04-12,26,23,0,14253,13814,151
Meghalaya,2021-04-13,87,10,0,14340,13824,151
Meghalaya,2021-04-14,98,5,0,14438,13829,151
Meghalaya,2021-04-15,97,3,0,14535,13832,151
Meghalaya,2021-04-16,121,12,1,14656,13844,152
Meghalaya,2021-04-17,95,11,0,14751,13855,152
Meghalaya,2021-04-18,71,41,1,14822,13896,153
Meghalaya,2021-04-19,110,33,1,14932,13929,154
Meghalaya,2021-04-20,137,34,0,15069,13963,154
Meghalaya,2021-04-21,192,25,3,15261,13988,157
Meghalaya,2021-04-22,180,68,0,15441,14056,157
Meghalaya,2021-04-23,143,38,0,15584,14094,157
Meghalaya,2021-04-24,155,148,1,15739,14242,158
Meghalaya,2021-04-25,208,62,2,15947,14304,160
Meghalaya,2021-04-26,130,114,1,16077,14418,161
Meghalaya,2021-04-27,147,90,4,16224,14508,165
Meghalaya,2021-04-28,159,138,2,16383,14646,167
Meghalaya,2021-04-29,187,129,2,16570,14775,169
Meghalaya,2021-04-30,229,166,2,16799,14941,171
Meghalaya,2021-05-01,262,192,3,17061,15133,174
Meghalaya,2021-05-02,321,154,5,17382,15287,179
Meghalaya,2021-05-03,246,177,6,17628,15464,185
Meghalaya,2021-05-04,339,204,0,17967,15668,185
Meghalaya,2021-05-05,269,147,6,18236,15815,191
Meghalaya,2021-05-06,347,129,2,18583,15944,193
Meghalaya,2021-05-07,297,176,6,18880,16120,199
Meghalaya,2021-05-08,375,152,11,19255,16272,210
Meghalaya,2021-05-09,418,179,18,19673,16451,228
Meghalaya,2021-05-10,409,241,5,20082,16692,233
Meghalaya,2021-05-11,450,206,9,20532,16898,242
Meghalaya,2021-05-12,406,314,8,20938,17212,250
Meghalaya,2021-05-13,591,228,18,21529,17440,268
Meghalaya,2021-05-14,627,327,12,22156,17767,280
Meghalaya,2021-05-15,560,215,21,22716,17982,301
Meghalaya,2021-05-16,569,354,19,23285,18336,320
Meghalaya,2021-05-17,634,237,16,23919,18573,336
Meghalaya,2021-05-18,906,470,19,24825,19043,355
Meghalaya,2021-05-19,872,411,24,25697,19454,379
Meghalaya,2021-05-20,1183,465,10,26880,19919,389
Meghalaya,2021-05-21,828,419,25,27708,20338,414
Meghalaya,2021-05-22,1123,509,21,28831,20847,435
Meghalaya,2021-05-23,803,553,22,29634,21400,457
Meghalaya,2021-05-24,811,679,26,30445,22079,483
Meghalaya,2021-05-25,957,755,19,31402,22834,502
Meghalaya,2021-05-26,846,752,10,32248,23586,512
Meghalaya,2021-05-27,809,597,12,33057,24183,524
Meghalaya,2021-05-28,731,941,20,33788,25124,544
Meghalaya,2021-05-29,613,890,7,34401,26014,551
Meghalaya,2021-05-30,742,974,13,35143,26988,564
Meghalaya,2021-05-31,408,977,14,35551,27965,578
Meghalaya,2021-06-01,467,760,14,36018,28725,592
Meghalaya,2021-06-02,532,711,24,36550,29436,616
Meghalaya,2021-06-03,552,594,9,37102,30030,625
Meghalaya,2021-06-04,584,808,18,37686,30838,643
Meghalaya,2021-06-05,497,801,9,38183,31639,652
Meghalaya,2021-06-06,488,690,12,38671,32329,664
Meghalaya,2021-06-07,438,689,5,39109,33018,669
Meghalaya,2021-06-08,379,773,9,39488,33791,678
Meghalaya,2021-06-09,448,507,16,39936,34298,694
Meghalaya,2021-06-10,603,427,10,40539,34725,704
Meghalaya,2021-06-11,514,526,10,41053,35251,714
Meghalaya,2021-06-12,501,610,13,41554,35861,727
Meghalaya,2021-06-13,305,547,6,41859,36408,733
Meghalaya,2021-06-14,403,487,10,42262,36895,743
Meghalaya,2021-06-15,450,542,7,42712,37437,750
Meghalaya,2021-06-16,495,453,8,43207,37890,758
Meghalaya,2021-06-17,478,329,4,43685,38219,762
Meghalaya,2021-06-18,650,431,9,44335,38650,771
Meghalaya,2021-06-19,514,585,5,44849,39235,776
Meghalaya,2021-06-20,390,542,4,45239,39777,780
Meghalaya,2021-06-21,269,655,5,45508,40432,785
Meghalaya,2021-06-22,421,341,3,45929,40773,788
Meghalaya,2021-06-23,482,434,9,46411,41207,797
Meghalaya,2021-06-24,420,298,10,46831,41505,807
Meghalaya,2021-06-25,602,354,7,47433,41859,814
Meghalaya,2021-06-26,505,499,3,47938,42358,817
Meghalaya,2021-06-27,462,570,2,48400,42928,819
Meghalaya,2021-06-28,336,508,8,48736,43436,827
Meghalaya,2021-06-29,378,489,4,49114,43925,831
Meghalaya,2021-06-30,352,392,7,49466,44317,838
Meghalaya,2021-07-01,577,250,6,50043,44567,844
Meghalaya,2021-07-02,485,365,5,50528,44932,849
Meghalaya,2021-07-03,460,522,6,50988,45454,855
Meghalaya,2021-07-04,489,632,7,51477,46086,862
Meghalaya,2021-07-05,377,448,9,51854,46534,871
Meghalaya,2021-07-06,457,497,9,52311,47031,880
Meghalaya,2021-07-07,354,424,6,52665,47455,886
Meghalaya,2021-07-08,532,366,4,53197,47821,890
Meghalaya,2021-07-09,426,417,9,53623,48238,899
Meghalaya,2021-07-10,485,506,7,54108,48744,906
Meghalaya,2021-07-11,425,421,2,54533,49165,908
Meghalaya,2021-07-12,273,523,5,54806,49688,913
Meghalaya,2021-07-13,365,506,5,55171,50194,918
Meghalaya,2021-07-14,422,458,3,55593,50652,921
Meghalaya,2021-07-15,412,338,5,56005,50990,926
Meghalaya,2021-07-16,441,264,5,56446,51254,931
Meghalaya,2021-07-17,507,585,8,56953,51839,939
Meghalaya,2021-07-18,388,483,6,57341,52322,945
Meghalaya,2021-07-19,387,323,10,57728,52645,955
Meghalaya,2021-07-20,500,476,13,58228,53121,968
Meghalaya,2021-07-21,558,375,6,58786,53496,974
Meghalaya,2021-07-22,513,307,14,59299,53803,988
Meghalaya,2021-07-23,558,411,21,59857,54214,1009
Meghalaya,2021-07-24,693,519,5,60550,54733,1014
Meghalaya,2021-07-25,597,288,10,61147,55021,1024
Meghalaya,2021-07-26,569,485,7,61716,55506,1031
Meghalaya,2021-07-27,710,453,9,62426,55959,1040
Meghalaya,2021-07-28,541,409,8,62967,56368,1048
Meghalaya,2021-07-29,731,423,14,63698,56791,1062
Meghalaya,2021-07-30,569,517,11,64267,57308,1073
Meghalaya,2021-07-31,686,499,12,64953,57807,1085
Meghalaya,2021-08-01,589,501,11,65542,58308,1096
Meghalaya,2021-08-02,350,537,13,65892,58845,1109
Meghalaya,2021-08-03,556,816,9,66448,59661,1118
Meghalaya,2021-08-04,521,572,7,66969,60233,1125
Meghalaya,2021-08-05,576,510,8,67545,60743,1133
Meghalaya,2021-08-06,515,560,14,68060,61303,1147
Meghalaya,2021-08-07,524,709,7,68584,62012,1154
Meghalaya,2021-08-08,540,817,9,69124,62829,1163
Meghalaya,2021-08-09,187,479,11,69311,63308,1174
Meghalaya,2021-08-10,411,707,11,69722,64015,1185
Meghalaya,2021-08-11,463,384,10,70185,64399,1195
Meghalaya,2021-08-12,429,381,5,70614,64780,1200
Meghalaya,2021-08-13,384,397,13,70998,65177,1213
Meghalaya,2021-08-14,343,918,7,71341,66095,1220
Meghalaya,2021-08-15,420,278,7,71761,66373,1227
Meghalaya,2021-08-16,352,649,8,72113,67022,1235
Meghalaya,2021-08-17,252,417,5,72365,67439,1240
Meghalaya,2021-08-18,244,418,12,72609,67857,1252
Meghalaya,2021-08-19,329,308,5,72938,68165,1257
Meghalaya,2021-08-20,232,276,4,73170,68441,1261
Meghalaya,2021-08-21,231,460,8,73401,68901,1269
Meghalaya,2021-08-22,317,382,9,73718,69283,1278
Meghalaya,2021-08-23,305,434,3,74023,69717,1281
Meghalaya,2021-08-24,162,268,4,74185,69985,1285
Meghalaya,2021-08-25,354,352,7,74539,70337,1292
Meghalaya,2021-08-26,231,362,2,74770,70699,1294
Meghalaya,2021-08-27,262,279,2,75032,70978,1296
Meghalaya,2021-08-28,257,207,3,75289,71185,1299
Meghalaya,2021-08-29,265,332,7,75554,71517,1306
Meghalaya,2021-08-30,134,260,1,75688,71777,1307
Meghalaya,2021-08-31,101,280,4,75789,72057,1311
Meghalaya,2021-09-01,264,323,4,76053,72380,1315
Meghalaya,2021-09-02,211,192,7,76264,72572,1322
Meghalaya,2021-09-03,193,172,1,76457,72744,1323
Meghalaya,2021-09-04,263,350,2,76720,73094,1325
Meghalaya,2021-09-05,254,222,4,76974,73316,1329
Meghalaya,2021-09-06,123,253,0,77097,73569,1329
Meghalaya,2021-09-07,136,307,4,77233,73876,1333
Meghalaya,2021-09-08,191,228,4,77424,74104,1337
Meghalaya,2021-09-09,218,134,2,77642,74238,1339
Meghalaya,2021-09-10,188,144,7,77830,74382,1346
Meghalaya,2021-09-11,138,226,6,77968,74608,1352
Meghalaya,2021-09-12,118,214,4,78086,74822,1356
Meghalaya,2021-09-13,226,177,3,78312,74999,1359
Meghalaya,2021-09-14,127,295,2,78439,75294,1361
Meghalaya,2021-09-15,243,262,6,78682,75556,1367
Meghalaya,2021-09-16,229,86,3,78911,75642,1370
Meghalaya,2021-09-17,248,99,1,79159,75741,1371
Meghalaya,2021-09-18,119,192,3,79278,75933,1374
Meghalaya,2021-09-19,168,148,5,79446,76081,1379
Meghalaya,2021-09-20,174,168,1,79620,76249,1380
Meghalaya,2021-09-21,150,167,1,79770,76416,1381
Meghalaya,2021-09-22,166,172,4,79936,76588,1385
Meghalaya,2021-09-23,263,162,1,80199,76750,1386
Meghalaya,2021-09-24,184,159,3,80383,76909,1389
Meghalaya,2021-09-25,208,251,2,80591,77160,1391
Meghalaya,2021-09-26,151,218,1,80742,77378,1392
Meghalaya,2021-09-27,108,230,3,80850,77608,1395
Meghalaya,2021-09-28,95,152,2,80945,77760,1397
Meghalaya,2021-09-29,169,166,3,81114,77926,1400
Meghalaya,2021-09-30,129,199,4,81243,78125,1404
Meghalaya,2021-10-01,155,108,0,81398,78233,1404
Meghalaya,2021-10-02,130,238,1,81528,78471,1405
Meghalaya,2021-10-03,172,180,2,81700,78651,1407
Meghalaya,2021-10-04,112,164,1,81812,78815,1408
Meghalaya,2021-10-05,96,216,1,81908,79031,1409
Meghalaya,2021-10-06,113,173,3,82021,79204,1412
Meghalaya,2021-10-07,94,122,1,82115,79326,1413
Meghalaya,2021-10-08,121,74,2,82236,79400,1415
Meghalaya,2021-10-09,81,182,2,82317,79582,1417
Meghalaya,2021-10-10,59,126,4,82376,79708,1421
Meghalaya,2021-10-11,64,162,2,82440,79870,1423
Meghalaya,2021-10-12,93,122,2,82533,79992,1425
Meghalaya,2021-10-13,67,162,3,82600,80154,1428
Meghalaya,2021-10-14,87,115,3,82687,80269,1431
Meghalaya,2021-10-15,81,79,1,82768,80348,1432
Meghalaya,2021-10-16,83,97,2,82851,80445,1434
Meghalaya,2021-10-17,55,86,1,82906,80531,1435
Meghalaya,2021-10-18,61,126,3,82967,80657,1438
Meghalaya,2021-10-19,65,101,1,83032,80758,1439
Meghalaya,2021-10-20,79,58,0,83111,80816,1439
Meghalaya,2021-10-21,52,76,2,83163,80892,1441
Meghalaya,2021-10-22,59,94,2,83222,80986,1443
Meghalaya,2021-10-23,53,56,0,83275,81042,1443
Meghalaya,2021-10-24,49,102,3,83324,81144,1446
Meghalaya,2021-10-25,13,65,0,83337,81209,1446
Meghalaya,2021-10-26,31,89,0,83368,81298,1446
Meghalaya,2021-10-27,51,71,2,83419,81369,1448
Meghalaya,2021-10-28,61,51,1,83480,81420,1449
Meghalaya,2021-10-29,32,66,0,83512,81486,1449
Meghalaya,2021-10-30,46,67,0,83558,81553,1449
Meghalaya,2021-10-31,22,51,1,83580,81604,1450
Mizoram,2020-03-14,0,0,0,0,0,0
Mizoram,2020-03-15,0,0,0,0,0,0
Mizoram,2020-03-16,0,0,0,0,0,0
Mizoram,2020-03-17,0,0,0,0,0,0
Mizoram,2020-03-18,0,0,0,0,0,0
Mizoram,2020-03-19,0,0,0,0,0,0
Mizoram,2020-03-20,0,0,0,0,0,0
Mizoram,2020-03-21,0,0,0,0,0,0
Mizoram,2020-03-22,0,0,0,0,0,0
Mizoram,2020-03-23,0,0,0,0,0,0
Mizoram,2020-03-24,0,0,0,0,0,0
Mizoram,2020-03-25,1,0,0,1,0,0
Mizoram,2020-03-26,0,0,0,1,0,0
Mizoram,2020-03-27,0,0,0,1,0,0
Mizoram,2020-03-28,0,0,0,1,0,0
Mizoram,2020-03-29,0,0,0,1,0,0
Mizoram,2020-03-30,0,0,0,1,0,0
Mizoram,2020-03-31,0,0,0,1,0,0
Mizoram,2020-04-01,0,0,0,1,0,0
Mizoram,2020-04-02,0,0,0,1,0,0
Mizoram,2020-04-03,0,0,0,1,0,0
Mizoram,2020-04-04,0,0,0,1,0,0
Mizoram,2020-04-05,0,0,0,1,0,0
Mizoram,2020-04-06,0,0,0,1,0,0
Mizoram,2020-04-07,0,0,0,1,0,0
Mizoram,2020-04-08,0,0,0,1,0,0
Mizoram,2020-04-09,0,0,0,1,0,0
Mizoram,2020-04-10,0,0,0,1,0,0
Mizoram,2020-04-11,0,0,0,1,0,0
Mizoram,2020-04-12,0,0,0,1,0,0
Mizoram,2020-04-13,0,0,0,1,0,0
Mizoram,2020-04-14,0,0,0,1,0,0
Mizoram,2020-04-15,0,0,0,1,0,0
Mizoram,2020-04-16,0,0,0,1,0,0
Mizoram,2020-04-17,0,0,0,1,0,0
Mizoram,2020-04-18,0,0,0,1,0,0
Mizoram,2020-04-19,0,0,0,1,0,0
Mizoram,2020-04-20,0,0,0,1,0,0
Mizoram,2020-04-21,0,0,0,1,0,0
Mizoram,2020-04-22,0,0,0,1,0,0
Mizoram,2020-04-23,0,0,0,1,0,0
Mizoram,2020-04-24,0,0,0,1,0,0
Mizoram,2020-04-25,0,0,0,1,0,0
Mizoram,2020-04-26,0,0,0,1,0,0
Mizoram,2020-04-27,0,0,0,1,0,0
Mizoram,2020-04-28,0,0,0,1,0,0
Mizoram,2020-04-29,0,0,0,1,0,0
Mizoram,2020-04-30,0,0,0,1,0,0
Mizoram,2020-05-01,0,0,0,1,0,0
Mizoram,2020-05-02,0,0,0,1,0,0
Mizoram,2020-05-03,0,0,0,1,0,0
Mizoram,2020-05-04,0,0,0,1,0,0
Mizoram,2020-05-05,0,1,0,1,1,0
Mizoram,2020-05-06,0,0,0,1,1,0
Mizoram,2020-05-07,0,0,0,1,1,0
Mizoram,2020-05-08,0,0,0,1,1,0
Mizoram,2020-05-09,0,0,0,1,1,0
Mizoram,2020-05-10,0,0,0,1,1,0
Mizoram,2020-05-11,0,0,0,1,1,0
Mizoram,2020-05-12,0,0,0,1,1,0
Mizoram,2020-05-13,0,0,0,1,1,0
Mizoram,2020-05-14,0,0,0,1,1,0
Mizoram,2020-05-15,0,0,0,1,1,0
Mizoram,2020-05-16,0,0,0,1,1,0
Mizoram,2020-05-17,0,0,0,1,1,0
Mizoram,2020-05-18,0,0,0,1,1,0
Mizoram,2020-05-19,0,0,0,1,1,0
Mizoram,2020-05-20,0,0,0,1,1,0
Mizoram,2020-05-21,0,0,0,1,1,0
Mizoram,2020-05-22,0,0,0,1,1,0
Mizoram,2020-05-23,0,0,0,1,1,0
Mizoram,2020-05-24,0,0,0,1,1,0
Mizoram,2020-05-25,0,0,0,1,1,0
Mizoram,2020-05-26,0,0,0,1,1,0
Mizoram,2020-05-27,0,0,0,1,1,0
Mizoram,2020-05-28,0,0,0,1,1,0
Mizoram,2020-05-29,0,0,0,1,1,0
Mizoram,2020-05-30,0,0,0,1,1,0
Mizoram,2020-05-31,0,0,0,1,1,0
Mizoram,2020-06-01,0,0,0,1,1,0
Mizoram,2020-06-02,12,0,0,13,1,0
