Date	State	Cases	Recovered	Deaths	Name
2020-06-01	up	8361	5030	222	Uttar Pradesh
2020-06-02	up	8729	5176	229	Uttar Pradesh
2020-06-03	up	8870	5257	230	Uttar Pradesh
2020-06-04	up	9237	5439	245	Uttar Pradesh
2020-06-05	up	9733	5648	257	Uttar Pradesh
2020-06-06	up	10103	5908	268	Uttar Pradesh
2020-06-07	up	10536	6185	275	Uttar Pradesh
2020-06-08	up	10947	6344	283	Uttar Pradesh
2020-06-09	up	11335	6669	301	Uttar Pradesh
2020-06-10	up	11610	6971	321	Uttar Pradesh
2020-06-11	up	12088	7292	345	Uttar Pradesh
2020-06-12	up	12616	7609	365	Uttar Pradesh
2020-06-13	up	13118	7875	385	Uttar Pradesh
2020-06-14	up	13615	8268	399	Uttar Pradesh
2020-06-15	up	14091	8610	417	Uttar Pradesh
2020-06-16	up	14598	8904	435	Uttar Pradesh
2020-06-17	up	15181	9239	465	Uttar Pradesh
2020-06-18	up	15785	9638	488	Uttar Pradesh
2020-06-19	up	16594	9995	507	Uttar Pradesh
2020-06-20	up	17135	10369	529	Uttar Pradesh
2020-06-21	up	17731	10995	550	Uttar Pradesh
2020-06-22	up	18322	11601	569	Uttar Pradesh
2020-06-23	up	18893	12116	588	Uttar Pradesh
2020-06-24	up	19557	12586	596	Uttar Pradesh
2020-06-25	up	20193	13119	611	Uttar Pradesh
2020-06-26	up	20943	13583	630	Uttar Pradesh
2020-06-27	up	21549	14215	649	Uttar Pradesh
2020-06-28	up	22147	14808	660	Uttar Pradesh
2020-06-29	up	22828	15506	672	Uttar Pradesh
2020-06-30	up	23492	16084	697	Uttar Pradesh
2020-07-01	up	24056	16629	718	Uttar Pradesh
2020-07-02	up	24825	17221	735	Uttar Pradesh
2020-07-03	up	25797	17597	749	Uttar Pradesh
2020-07-04	up	26554	18154	773	Uttar Pradesh
2020-07-05	up	27707	18761	785	Uttar Pradesh
2020-07-06	up	28636	19109	809	Uttar Pradesh
2020-07-07	up	29968	19627	827	Uttar Pradesh
2020-07-08	up	31156	20331	845	Uttar Pradesh
2020-07-09	up	32362	21127	862	Uttar Pradesh
2020-07-10	up	33700	21787	889	Uttar Pradesh
2020-07-11	up	35092	22689	913	Uttar Pradesh
2020-07-12	up	36476	23334	934	Uttar Pradesh
2020-07-13	up	38130	24203	955	Uttar Pradesh
2020-07-14	up	39724	24981	983	Uttar Pradesh
2020-07-15	up	41383	25743	1012	Uttar Pradesh
2020-07-16	up	43441	26675	1046	Uttar Pradesh
2020-07-17	up	45163	27634	1084	Uttar Pradesh
2020-07-18	up	47036	28664	1108	Uttar Pradesh
2020-07-19	up	49247	29845	1146	Uttar Pradesh
2020-07-20	up	51160	30831	1192	Uttar Pradesh
2020-07-21	up	53288	31855	1229	Uttar Pradesh
2020-07-22	up	55588	33500	1263	Uttar Pradesh
2020-07-23	up	58104	35803	1298	Uttar Pradesh
2020-07-24	up	60771	37712	1348	Uttar Pradesh
2020-07-25	up	63742	39903	1387	Uttar Pradesh
2020-07-26	up	66988	41641	1426	Uttar Pradesh
2020-07-27	up	70493	42833	1456	Uttar Pradesh
2020-07-28	up	73951	44520	1497	Uttar Pradesh
2020-07-29	up	77334	45807	1530	Uttar Pradesh
2020-07-30	up	81039	46803	1587	Uttar Pradesh
2020-07-31	up	85461	48863	1630	Uttar Pradesh
2020-08-01	up	89048	51334	1677	Uttar Pradesh
2020-08-02	up	92921	53357	1730	Uttar Pradesh
2020-08-03	up	97362	55393	1778	Uttar Pradesh
2020-08-04	up	100310	57271	1817	Uttar Pradesh
2020-08-05	up	104388	60558	1857	Uttar Pradesh
2020-08-06	up	108974	63402	1918	Uttar Pradesh
2020-08-07	up	113378	66834	1981	Uttar Pradesh
2020-08-08	up	118038	69833	2028	Uttar Pradesh
2020-08-09	up	122609	72650	2069	Uttar Pradesh
2020-08-10	up	126722	76724	2120	Uttar Pradesh
2020-08-11	up	131763	80589	2176	Uttar Pradesh
2020-08-12	up	136238	84661	2230	Uttar Pradesh
2020-08-13	up	140775	88786	2280	Uttar Pradesh
2020-08-14	up	145287	92526	2335	Uttar Pradesh
2020-08-15	up	150061	96231	2393	Uttar Pradesh
2020-08-16	up	154418	100432	2449	Uttar Pradesh
2020-08-17	up	158216	104808	2515	Uttar Pradesh
2020-08-18	up	162434	109607	2585	Uttar Pradesh
2020-08-19	up	167510	115227	2638	Uttar Pradesh
2020-08-20	up	172334	121090	2733	Uttar Pradesh
2020-08-21	up	177239	126657	2797	Uttar Pradesh
2020-08-22	up	182456	131295	2867	Uttar Pradesh
2020-08-23	up	187781	135613	2926	Uttar Pradesh
2020-08-24	up	192382	140107	2987	Uttar Pradesh
2020-08-25	up	197388	144754	3059	Uttar Pradesh
2020-08-26	up	203028	148562	3141	Uttar Pradesh
2020-08-27	up	208419	152893	3217	Uttar Pradesh
2020-08-28	up	213824	157879	3294	Uttar Pradesh
2020-08-29	up	219457	162741	3356	Uttar Pradesh
2020-08-30	up	225632	167543	3423	Uttar Pradesh
2020-08-31	up	230414	172140	3486	Uttar Pradesh
2020-09-01	up	235757	176677	3542	Uttar Pradesh
2020-09-02	up	241439	181364	3616	Uttar Pradesh
2020-09-03	up	247101	185812	3691	Uttar Pradesh
2020-09-04	up	253175	190818	3762	Uttar Pradesh
2020-09-05	up	259765	195959	3843	Uttar Pradesh
2020-09-06	up	266283	200738	3920	Uttar Pradesh
2020-09-07	up	271851	205731	3976	Uttar Pradesh
2020-09-08	up	278473	211170	4047	Uttar Pradesh
2020-09-09	up	285041	216901	4112	Uttar Pradesh
2020-09-10	up	292029	221506	4206	Uttar Pradesh
2020-09-11	up	299045	227442	4282	Uttar Pradesh
2020-09-12	up	305831	233527	4349	Uttar Pradesh
2020-09-13	up	312036	239485	4429	Uttar Pradesh
2020-09-14	up	317195	245417	4491	Uttar Pradesh
2020-09-15	up	324036	252097	4604	Uttar Pradesh
2020-09-16	up	330265	258573	4690	Uttar Pradesh
2020-09-17	up	336294	263288	4771	Uttar Pradesh
2020-09-18	up	342788	270094	4869	Uttar Pradesh
2020-09-19	up	348517	276690	4953	Uttar Pradesh
2020-09-20	up	354275	283274	5047	Uttar Pradesh
2020-09-21	up	358893	289594	5135	Uttar Pradesh
2020-09-22	up	364543	296183	5212	Uttar Pradesh
2020-09-23	up	369686	302689	5299	Uttar Pradesh
2020-09-24	up	374277	307611	5366	Uttar Pradesh
2020-09-25	up	378533	313686	5450	Uttar Pradesh
2020-09-26	up	382835	320232	5517	Uttar Pradesh
2020-09-27	up	387085	325888	5594	Uttar Pradesh
2020-09-28	up	390875	331270	5652	Uttar Pradesh
2020-09-29	up	394856	336981	5715	Uttar Pradesh
2020-09-30	up	399082	342415	5784	Uttar Pradesh
2020-10-01	up	403101	346859	5864	Uttar Pradesh
2020-10-02	up	406995	351966	5917	Uttar Pradesh
2020-10-03	up	410626	356826	5977	Uttar Pradesh
2020-10-04	up	414466	362052	6029	Uttar Pradesh
2020-10-05	up	417437	366321	6092	Uttar Pradesh
2020-10-06	up	420937	370753	6153	Uttar Pradesh
2020-10-07	up	424326	374972	6200	Uttar Pradesh
2020-10-08	up	427459	378662	6245	Uttar Pradesh
2020-10-09	up	430666	383086	6293	Uttar Pradesh
2020-10-10	up	433712	387149	6353	Uttar Pradesh
2020-10-11	up	436979	390566	6394	Uttar Pradesh
2020-10-12	up	439161	393908	6438	Uttar Pradesh
2020-10-13	up	442118	397570	6466	Uttar Pradesh
2020-10-14	up	444711	401306	6507	Uttar Pradesh
2020-10-15	up	447383	404545	6543	Uttar Pradesh
2020-10-16	up	449935	408083	6589	Uttar Pradesh
2020-10-17	up	452660	411611	6629	Uttar Pradesh
2020-10-18	up	455146	415592	6658	Uttar Pradesh
2020-10-19	up	456865	418685	6685	Uttar Pradesh
2020-10-20	up	459154	422024	6714	Uttar Pradesh
2020-10-21	up	461475	425356	6755	Uttar Pradesh
2020-10-22	up	463858	427937	6790	Uttar Pradesh
2020-10-23	up	466060	430962	6830	Uttar Pradesh
2020-10-24	up	468238	433703	6854	Uttar Pradesh
2020-10-25	up	470270	436071	6882	Uttar Pradesh
2020-10-26	up	472068	438512	6902	Uttar Pradesh
2020-10-27	up	474054	440847	6940	Uttar Pradesh
2020-10-28	up	476034	443589	6958	Uttar Pradesh
2020-10-29	up	477895	446054	6983	Uttar Pradesh
2020-10-30	up	480082	448644	7007	Uttar Pradesh
2020-10-31	up	481863	451070	7025	Uttar Pradesh
2020-11-01	up	483832	453458	7051	Uttar Pradesh
2020-11-02	up	485609	455498	7076	Uttar Pradesh
2020-11-03	up	487335	457708	7089	Uttar Pradesh
2020-11-04	up	489502	459722	7104	Uttar Pradesh
2020-11-05	up	491354	461073	7131	Uttar Pradesh
2020-11-06	up	493527	463240	7155	Uttar Pradesh
2020-11-07	up	495421	465250	7180	Uttar Pradesh
2020-11-08	up	497563	467108	7206	Uttar Pradesh
2020-11-09	up	499190	469003	7231	Uttar Pradesh
2020-11-10	up	501311	471204	7261	Uttar Pradesh
2020-11-11	up	503159	473316	7281	Uttar Pradesh
2020-11-12	up	505424	475175	7302	Uttar Pradesh
2020-11-13	up	507602	477180	7327	Uttar Pradesh
2020-11-14	up	509903	479182	7354	Uttar Pradesh
2020-11-15	up	511304	480965	7372	Uttar Pradesh
2020-11-16	up	512850	482854	7393	Uttar Pradesh
2020-11-17	up	514270	484692	7412	Uttar Pradesh
2020-11-18	up	516616	487221	7441	Uttar Pradesh
2020-11-19	up	519148	488911	7480	Uttar Pradesh
2020-11-20	up	521988	491131	7500	Uttar Pradesh
2020-11-21	up	524223	493228	7524	Uttar Pradesh
2020-11-22	up	526780	495415	7559	Uttar Pradesh
2020-11-23	up	528833	497475	7582	Uttar Pradesh
2020-11-24	up	531050	499507	7615	Uttar Pradesh
2020-11-25	up	533355	500835	7644	Uttar Pradesh
2020-11-26	up	535449	502353	7674	Uttar Pradesh
2020-11-27	up	537747	504411	7697	Uttar Pradesh
2020-11-28	up	539899	506938	7718	Uttar Pradesh
2020-11-29	up	541873	509556	7742	Uttar Pradesh
2020-11-30	up	543888	512028	7761	Uttar Pradesh
2020-12-01	up	545545	514087	7788	Uttar Pradesh
2020-12-02	up	547308	516694	7817	Uttar Pradesh
2020-12-03	up	549228	518390	7848	Uttar Pradesh
2020-12-04	up	551179	520637	7877	Uttar Pradesh
2020-12-05	up	553012	522867	7900	Uttar Pradesh
2020-12-06	up	554944	524860	7924	Uttar Pradesh
2020-12-07	up	556397	526721	7944	Uttar Pradesh
2020-12-08	up	558173	528832	7967	Uttar Pradesh
2020-12-09	up	559499	530854	7987	Uttar Pradesh
2020-12-10	up	561161	532349	8011	Uttar Pradesh
2020-12-11	up	562722	534224	8025	Uttar Pradesh
2020-12-12	up	564132	535985	8056	Uttar Pradesh
2020-12-13	up	565556	537755	8072	Uttar Pradesh
2020-12-14	up	566728	539727	8083	Uttar Pradesh
2020-12-15	up	568064	541579	8103	Uttar Pradesh
2020-12-16	up	569263	543344	8118	Uttar Pradesh
2020-12-17	up	570791	544503	8138	Uttar Pradesh
2020-12-18	up	572196	546087	8154	Uttar Pradesh
2020-12-19	up	573401	547631	8177	Uttar Pradesh
2020-12-20	up	574631	549190	8196	Uttar Pradesh
2020-12-21	up	575621	550587	8212	Uttar Pradesh
2020-12-22	up	576824	551917	8224	Uttar Pradesh
2020-12-23	up	577642	553019	8245	Uttar Pradesh
2020-12-24	up	578768	554202	8267	Uttar Pradesh
2020-12-25	up	579982	555544	8279	Uttar Pradesh
2020-12-26	up	581080	556912	8293	Uttar Pradesh
2020-12-27	up	581980	558303	8306	Uttar Pradesh
2020-12-28	up	582920	559888	8322	Uttar Pradesh
2020-12-29	up	583941	561257	8340	Uttar Pradesh
2020-12-30	up	584966	562459	8352	Uttar Pradesh
2020-12-31	up	584966	562459	8352	Uttar Pradesh
2021-01-01	up	586752	564541	8379	Uttar Pradesh
2021-01-02	up	587434	565731	8387	Uttar Pradesh
2021-01-03	up	588171	566910	8403	Uttar Pradesh
2021-01-04	up	588882	567964	8413	Uttar Pradesh
2021-01-05	up	589611	568892	8433	Uttar Pradesh
2021-01-06	up	590340	569959	8442	Uttar Pradesh
2021-01-07	up	590843	570605	8452	Uttar Pradesh
2021-01-08	up	591610	571606	8469	Uttar Pradesh
2021-01-09	up	592896	572981	8493	Uttar Pradesh
2021-01-10	up	593171	573542	8495	Uttar Pradesh
2021-01-11	up	593680	574312	8504	Uttar Pradesh
2021-01-12	up	594175	575101	8514	Uttar Pradesh
2021-01-13	up	594641	575980	8529	Uttar Pradesh
2021-01-14	up	595142	576519	8543	Uttar Pradesh
2021-01-15	up	595614	577475	8558	Uttar Pradesh
2021-01-16	up	596137	578405	8570	Uttar Pradesh
2021-01-17	up	596528	579071	8576	Uttar Pradesh
2021-01-18	up	596904	579693	8580	Uttar Pradesh
2021-01-19	up	597238	580482	8584	Uttar Pradesh
2021-01-20	up	597628	581164	8591	Uttar Pradesh
2021-01-21	up	597823	581509	8597	Uttar Pradesh
2021-01-22	up	598126	581993	8605	Uttar Pradesh
2021-01-23	up	598445	582506	8609	Uttar Pradesh
2021-01-24	up	598713	583014	8617	Uttar Pradesh
2021-01-25	up	598907	583470	8624	Uttar Pradesh
2021-01-26	up	599208	584039	8632	Uttar Pradesh
2021-01-27	up	599376	584372	8636	Uttar Pradesh
2021-01-28	up	599624	584752	8642	Uttar Pradesh
2021-01-29	up	599837	585273	8646	Uttar Pradesh
2021-01-30	up	600079	585747	8650	Uttar Pradesh
2021-01-31	up	600299	586116	8658	Uttar Pradesh
2021-02-01	up	600470	586505	8662	Uttar Pradesh
2021-02-02	up	600642	586967	8668	Uttar Pradesh
2021-02-03	up	600837	587398	8674	Uttar Pradesh
2021-02-04	up	600970	587661	8680	Uttar Pradesh
2021-02-05	up	601128	587984	8682	Uttar Pradesh
2021-02-06	up	601272	588148	8686	Uttar Pradesh
2021-02-07	up	601385	588818	8687	Uttar Pradesh
2021-02-08	up	601455	589322	8691	Uttar Pradesh
2021-02-09	up	601562	589565	8691	Uttar Pradesh
2021-02-10	up	601683	589731	8696	Uttar Pradesh
2021-02-11	up	601898	589882	8696	Uttar Pradesh
2021-02-12	up	602001	590071	8698	Uttar Pradesh
2021-02-13	up	602089	590292	8699	Uttar Pradesh
2021-02-14	up	602190	590448	8702	Uttar Pradesh
2021-02-15	up	602248	590570	8704	Uttar Pradesh
2021-02-16	up	602353	590787	8704	Uttar Pradesh
2021-02-17	up	602410	591013	8707	Uttar Pradesh
2021-02-18	up	602553	591269	8711	Uttar Pradesh
2021-02-19	up	602592	591359	8712	Uttar Pradesh
2021-02-20	up	602706	591559	8714	Uttar Pradesh
2021-02-21	up	602785	591700	8715	Uttar Pradesh
2021-02-22	up	602785	591700	8715	Uttar Pradesh
2021-02-23	up	602975	591989	8718	Uttar Pradesh
2021-02-24	up	603103	592192	8721	Uttar Pradesh
2021-02-25	up	603232	592327	8723	Uttar Pradesh
2021-02-26	up	603350	592441	8725	Uttar Pradesh
2021-02-27	up	603427	592556	8724	Uttar Pradesh
2021-02-28	up	603527	592699	8724	Uttar Pradesh
2021-03-01	up	603608	592803	8727	Uttar Pradesh
2021-03-02	up	603711	592901	8728	Uttar Pradesh
2021-03-03	up	603788	593035	8728	Uttar Pradesh
2021-03-04	up	603907	593149	8729	Uttar Pradesh
2021-03-05	up	604034	593288	8729	Uttar Pradesh
2021-03-06	up	604164	593704	8729	Uttar Pradesh
2021-03-07	up	604279	593895	8737	Uttar Pradesh
2021-03-08	up	604380	594008	8738	Uttar Pradesh
2021-03-09	up	604527	594109	8740	Uttar Pradesh
2021-03-10	up	604648	594219	8740	Uttar Pradesh
2021-03-11	up	604791	594308	8741	Uttar Pradesh
2021-03-12	up	604958	594396	8743	Uttar Pradesh
2021-03-13	up	604958	594396	8743	Uttar Pradesh
2021-03-14	up	605290	594693	8746	Uttar Pradesh
2021-03-15	up	605441	594855	8748	Uttar Pradesh
2021-03-16	up	605655	594993	8750	Uttar Pradesh
2021-03-17	up	605915	595150	8751	Uttar Pradesh
2021-03-18	up	606229	595259	8753	Uttar Pradesh
2021-03-19	up	606609	595382	8757	Uttar Pradesh
2021-03-20	up	607050	595518	8758	Uttar Pradesh
2021-03-21	up	607538	595743	8759	Uttar Pradesh
2021-03-22	up	608076	595920	8760	Uttar Pradesh
2021-03-23	up	608709	596101	8764	Uttar Pradesh
2021-03-24	up	609443	596286	8769	Uttar Pradesh
2021-03-25	up	610273	596451	8773	Uttar Pradesh
2021-03-26	up	611301	596698	8779	Uttar Pradesh
2021-03-27	up	612351	596953	8783	Uttar Pradesh
2021-03-28	up	613798	597320	8786	Uttar Pradesh
2021-03-29	up	615078	597619	8790	Uttar Pradesh
2021-03-30	up	615996	598001	8800	Uttar Pradesh
2021-03-31	up	617194	598535	8811	Uttar Pradesh
2021-04-01	up	619783	599045	8820	Uttar Pradesh
2021-04-02	up	622736	599827	8836	Uttar Pradesh
2021-04-03	up	625923	600577	8850	Uttar Pradesh
2021-04-04	up	630059	601440	8881	Uttar Pradesh
2021-04-05	up	634033	602319	8894	Uttar Pradesh
2021-04-06	up	639928	603495	8924	Uttar Pradesh
2021-04-07	up	645930	604979	8964	Uttar Pradesh
2021-04-08	up	654404	606063	9003	Uttar Pradesh
2021-04-09	up	663991	606646	9039	Uttar Pradesh
2021-04-10	up	676739	608853	9085	Uttar Pradesh
2021-04-11	up	692015	611622	9152	Uttar Pradesh
2021-04-12	up	705619	614819	9224	Uttar Pradesh
2021-04-13	up	723582	618293	9309	Uttar Pradesh
2021-04-14	up	744021	622810	9376	Uttar Pradesh
2021-04-15	up	766360	627032	9480	Uttar Pradesh
2021-04-16	up	793720	633461	9583	Uttar Pradesh
2021-04-17	up	821054	641292	9703	Uttar Pradesh
2021-04-18	up	851620	650333	9830	Uttar Pradesh
2021-04-19	up	879831	661311	9997	Uttar Pradesh
2021-04-20	up	909405	675702	10159	Uttar Pradesh
2021-04-21	up	942511	689900	10346	Uttar Pradesh
2021-04-22	up	976765	706414	10541	Uttar Pradesh
2021-04-23	up	1013370	728980	10737	Uttar Pradesh
2021-04-24	up	1051314	752211	10959	Uttar Pradesh
2021-04-25	up	1086625	777844	11165	Uttar Pradesh
2021-04-26	up	1120176	804563	11414	Uttar Pradesh
2021-04-27	up	1153097	834961	11678	Uttar Pradesh
2020-03-15	ut	0	0	0	Uttarakhand
2020-03-16	ut	1	0	0	Uttarakhand
2020-03-17	ut	1	0	0	Uttarakhand
2020-03-18	ut	2	0	0	Uttarakhand
2020-03-19	ut	3	0	0	Uttarakhand
2020-03-20	ut	3	0	0	Uttarakhand
2020-03-21	ut	3	0	0	Uttarakhand
2020-03-22	ut	3	0	0	Uttarakhand
2020-03-23	ut	4	0	0	Uttarakhand
2020-03-24	ut	4	0	0	Uttarakhand
2020-03-25	ut	5	0	0	Uttarakhand
2020-03-26	ut	5	0	0	Uttarakhand
2020-03-27	ut	5	0	0	Uttarakhand
2020-03-28	ut	6	1	0	Uttarakhand
2020-03-29	ut	7	1	0	Uttarakhand
2020-03-30	ut	7	2	0	Uttarakhand
2020-03-31	ut	7	2	0	Uttarakhand
2020-04-01	ut	7	2	0	Uttarakhand
2020-04-02	ut	10	2	0	Uttarakhand
2020-04-03	ut	16	2	0	Uttarakhand
2020-04-04	ut	22	2	0	Uttarakhand
2020-04-05	ut	26	4	0	Uttarakhand
2020-04-06	ut	31	4	0	Uttarakhand
2020-04-07	ut	31	4	0	Uttarakhand
2020-04-08	ut	35	5	0	Uttarakhand
2020-04-09	ut	35	5	0	Uttarakhand
2020-04-10	ut	35	5	0	Uttarakhand
2020-04-11	ut	35	5	0	Uttarakhand
2020-04-12	ut	35	5	0	Uttarakhand
2020-04-13	ut	35	7	0	Uttarakhand
2020-04-14	ut	37	9	0	Uttarakhand
2020-04-15	ut	37	9	0	Uttarakhand
2020-04-16	ut	37	9	0	Uttarakhand
2020-04-17	ut	40	9	0	Uttarakhand
2020-04-18	ut	42	9	0	Uttarakhand
2020-04-19	ut	44	11	0	Uttarakhand
2020-04-20	ut	46	18	0	Uttarakhand
2020-04-21	ut	46	19	0	Uttarakhand
2020-04-22	ut	46	23	0	Uttarakhand
2020-04-23	ut	47	24	0	Uttarakhand
2020-04-24	ut	48	25	0	Uttarakhand
2020-04-25	ut	48	26	0	Uttarakhand
2020-04-26	ut	51	26	0	Uttarakhand
2020-04-27	ut	51	26	0	Uttarakhand
2020-04-28	ut	54	26	0	Uttarakhand
2020-04-29	ut	55	28	0	Uttarakhand
2020-04-30	ut	57	36	0	Uttarakhand
2020-05-01	ut	57	37	1	Uttarakhand
2020-05-02	ut	59	39	1	Uttarakhand
2020-05-03	ut	60	39	1	Uttarakhand
2020-05-04	ut	60	39	1	Uttarakhand
2020-05-05	ut	61	39	1	Uttarakhand
2020-05-06	ut	61	39	1	Uttarakhand
2020-05-07	ut	61	39	1	Uttarakhand
2020-05-08	ut	63	45	1	Uttarakhand
2020-05-09	ut	67	46	1	Uttarakhand
2020-05-10	ut	68	46	1	Uttarakhand
2020-05-11	ut	68	46	1	Uttarakhand
2020-05-12	ut	69	46	1	Uttarakhand
2020-05-13	ut	72	46	1	Uttarakhand
2020-05-14	ut	78	50	1	Uttarakhand
2020-05-15	ut	82	51	1	Uttarakhand
2020-05-16	ut	91	51	1	Uttarakhand
2020-05-17	ut	92	52	1	Uttarakhand
2020-05-18	ut	96	52	1	Uttarakhand
2020-05-19	ut	111	52	1	Uttarakhand
2020-05-20	ut	126	53	1	Uttarakhand
2020-05-21	ut	145	53	1	Uttarakhand
2020-05-22	ut	153	53	1	Uttarakhand
2020-05-23	ut	244	55	1	Uttarakhand
2020-05-24	ut	317	58	3	Uttarakhand
2020-05-25	ut	349	58	4	Uttarakhand
2020-05-26	ut	400	64	4	Uttarakhand
2020-05-27	ut	469	79	4	Uttarakhand
2020-05-28	ut	500	79	4	Uttarakhand
2020-05-29	ut	716	102	4	Uttarakhand
2020-05-30	ut	749	102	5	Uttarakhand
2020-05-31	ut	907	102	5	Uttarakhand
2020-06-01	ut	959	222	5	Uttarakhand
2020-06-02	ut	1043	252	7	Uttarakhand
2020-06-03	ut	1085	259	8	Uttarakhand
2020-06-04	ut	1153	297	10	Uttarakhand
2020-06-05	ut	1215	344	11	Uttarakhand
2020-06-06	ut	1303	422	11	Uttarakhand
2020-06-07	ut	1355	528	13	Uttarakhand
2020-06-08	ut	1411	714	13	Uttarakhand
2020-06-09	ut	1537	755	13	Uttarakhand
2020-06-10	ut	1562	831	15	Uttarakhand
2020-06-11	ut	1655	886	16	Uttarakhand
2020-06-12	ut	1724	947	21	Uttarakhand
2020-06-13	ut	1785	1077	23	Uttarakhand
2020-06-14	ut	1819	1111	24	Uttarakhand
2020-06-15	ut	1845	1189	24	Uttarakhand
2020-06-16	ut	1942	1216	25	Uttarakhand
2020-06-17	ut	2023	1254	26	Uttarakhand
2020-06-18	ut	2103	1386	26	Uttarakhand
2020-06-19	ut	2177	1433	26	Uttarakhand
2020-06-20	ut	2301	1450	27	Uttarakhand
2020-06-21	ut	2344	1500	27	Uttarakhand
2020-06-22	ut	2402	1521	28	Uttarakhand
2020-06-23	ut	2535	1602	30	Uttarakhand
2020-06-24	ut	2623	1721	35	Uttarakhand
2020-06-25	ut	2691	1758	36	Uttarakhand
2020-06-26	ut	2725	1822	37	Uttarakhand
2020-06-27	ut	2791	1909	37	Uttarakhand
2020-06-28	ut	2823	2018	38	Uttarakhand
2020-06-29	ut	2831	2111	39	Uttarakhand
2020-06-30	ut	2881	2231	41	Uttarakhand
2020-07-01	ut	2947	2317	41	Uttarakhand
2020-07-02	ut	2984	2405	42	Uttarakhand
2020-07-03	ut	3048	2481	42	Uttarakhand
2020-07-04	ut	3093	2502	42	Uttarakhand
2020-07-05	ut	3124	2524	42	Uttarakhand
2020-07-06	ut	3161	2586	42	Uttarakhand
2020-07-07	ut	3230	2621	43	Uttarakhand
2020-07-08	ut	3258	2650	46	Uttarakhand
2020-07-09	ut	3305	2672	46	Uttarakhand
2020-07-10	ut	3373	2706	46	Uttarakhand
2020-07-11	ut	3417	2718	46	Uttarakhand
2020-07-12	ut	3537	2786	47	Uttarakhand
2020-07-13	ut	3608	2856	49	Uttarakhand
2020-07-14	ut	3686	2867	50	Uttarakhand
2020-07-15	ut	3785	2948	50	Uttarakhand
2020-07-16	ut	3982	2995	50	Uttarakhand
2020-07-17	ut	4102	3021	51	Uttarakhand
2020-07-18	ut	4276	3081	52	Uttarakhand
2020-07-19	ut	4515	3116	52	Uttarakhand
2020-07-20	ut	4642	3212	55	Uttarakhand
2020-07-21	ut	4849	3297	55	Uttarakhand
2020-07-22	ut	5300	3349	57	Uttarakhand
2020-07-23	ut	5445	3399	60	Uttarakhand
2020-07-24	ut	5717	3441	62	Uttarakhand
2020-07-25	ut	5961	3495	63	Uttarakhand
2020-07-26	ut	6104	3566	63	Uttarakhand
2020-07-27	ut	6328	3675	66	Uttarakhand
2020-07-28	ut	6587	3720	70	Uttarakhand
2020-07-29	ut	6866	3811	72	Uttarakhand
2020-07-30	ut	7065	3996	76	Uttarakhand
2020-07-31	ut	7183	4168	80	Uttarakhand
2020-08-01	ut	7447	4330	83	Uttarakhand
2020-08-02	ut	7593	4437	86	Uttarakhand
2020-08-03	ut	7800	4538	90	Uttarakhand
2020-08-04	ut	8008	4847	95	Uttarakhand
2020-08-05	ut	8254	5233	98	Uttarakhand
2020-08-06	ut	8623	5427	102	Uttarakhand
2020-08-07	ut	8901	5731	112	Uttarakhand
2020-08-08	ut	9402	5963	117	Uttarakhand
2020-08-09	ut	9632	6134	125	Uttarakhand
2020-08-10	ut	10021	6301	134	Uttarakhand
2020-08-11	ut	10432	6470	136	Uttarakhand
2020-08-12	ut	10886	6687	140	Uttarakhand
2020-08-13	ut	11302	7014	143	Uttarakhand
2020-08-14	ut	11615	7502	147	Uttarakhand
2020-08-15	ut	11940	7748	151	Uttarakhand
2020-08-16	ut	12175	8100	152	Uttarakhand
2020-08-17	ut	12493	8485	158	Uttarakhand
2020-08-18	ut	12961	8724	164	Uttarakhand
2020-08-19	ut	13225	9132	178	Uttarakhand
2020-08-20	ut	13636	9433	187	Uttarakhand
2020-08-21	ut	14083	9676	192	Uttarakhand
2020-08-22	ut	14566	10021	195	Uttarakhand
2020-08-23	ut	15124	10480	200	Uttarakhand
2020-08-24	ut	15529	10912	207	Uttarakhand
2020-08-25	ut	16014	11201	213	Uttarakhand
2020-08-26	ut	16549	11524	219	Uttarakhand
2020-08-27	ut	17277	11775	228	Uttarakhand
2020-08-28	ut	17865	12124	239	Uttarakhand
2020-08-29	ut	18571	12524	250	Uttarakhand
2020-08-30	ut	19235	13004	257	Uttarakhand
2020-08-31	ut	19827	13608	269	Uttarakhand
2020-09-01	ut	20398	14012	280	Uttarakhand
2020-09-02	ut	21234	14437	291	Uttarakhand
2020-09-03	ut	22180	14945	300	Uttarakhand
2020-09-04	ut	23011	15447	312	Uttarakhand
2020-09-05	ut	23961	15982	330	Uttarakhand
2020-09-06	ut	24629	16573	341	Uttarakhand
2020-09-07	ut	25436	17046	348	Uttarakhand
2020-09-08	ut	26094	17473	360	Uttarakhand
2020-09-09	ut	27211	18262	372	Uttarakhand
2020-09-10	ut	28226	18783	377	Uttarakhand
2020-09-11	ut	29221	19428	388	Uttarakhand
2020-09-12	ut	30336	20031	402	Uttarakhand
2020-09-13	ut	31973	21040	414	Uttarakhand
2020-09-14	ut	33016	22077	429	Uttarakhand
2020-09-15	ut	34407	23085	438	Uttarakhand
2020-09-16	ut	35947	24277	447	Uttarakhand
2020-09-17	ut	37139	24810	460	Uttarakhand
2020-09-18	ut	38007	26095	464	Uttarakhand
2020-09-19	ut	40085	26973	478	Uttarakhand
