Date	dateymd	State	Cases	Deaths	Recovered	Name
2020-05-10	2020-05-10	pb	1823	31	166	Punjab
2020-05-11	2020-05-11	pb	1877	31	168	Punjab
2020-05-12	2020-05-12	pb	1914	32	171	Punjab
2020-05-13	2020-05-13	pb	1924	32	200	Punjab
2020-05-14	2020-05-14	pb	1935	32	223	Punjab
2020-05-15	2020-05-15	pb	1932	32	305	Punjab
2020-05-16	2020-05-16	pb	1946	32	1257	Punjab
2020-05-17	2020-05-17	pb	1964	35	1366	Punjab
2020-05-18	2020-05-18	pb	1980	37	1547	Punjab
2020-05-19	2020-05-19	pb	2002	38	1642	Punjab
2020-05-20	2020-05-20	pb	2005	38	1794	Punjab
2020-05-21	2020-05-21	pb	2028	39	1819	Punjab
2020-05-22	2020-05-22	pb	2029	39	1847	Punjab
2020-05-23	2020-05-23	pb	2045	39	1870	Punjab
2020-05-24	2020-05-24	pb	2060	40	1898	Punjab
2020-05-25	2020-05-25	pb	2081	40	1913	Punjab
2020-05-26	2020-05-26	pb	2106	40	1918	Punjab
2020-05-27	2020-05-27	pb	2139	40	1918	Punjab
2020-05-28	2020-05-28	pb	2158	40	1946	Punjab
2020-05-29	2020-05-29	pb	2197	42	1949	Punjab
2020-05-30	2020-05-30	pb	2233	44	1967	Punjab
2020-05-31	2020-05-31	pb	2263	45	1987	Punjab
2020-06-01	2020-06-01	pb	2301	44	2000	Punjab
2020-06-02	2020-06-02	pb	2342	46	2017	Punjab
2020-06-03	2020-06-03	pb	2376	47	2029	Punjab
2020-06-04	2020-06-04	pb	2415	47	2043	Punjab
2020-06-05	2020-06-05	pb	2461	48	2069	Punjab
2020-06-06	2020-06-06	pb	2515	50	2092	Punjab
2020-06-07	2020-06-07	pb	2608	51	2106	Punjab
2020-06-08	2020-06-08	pb	2663	53	2128	Punjab
2020-06-09	2020-06-09	pb	2719	55	2167	Punjab
2020-06-10	2020-06-10	pb	2805	55	2232	Punjab
2020-06-11	2020-06-11	pb	2887	59	2259	Punjab
2020-06-12	2020-06-12	pb	2986	63	2282	Punjab
2020-06-13	2020-06-13	pb	3063	65	2327	Punjab
2020-06-14	2020-06-14	pb	3140	67	2356	Punjab
2020-06-15	2020-06-15	pb	3267	71	2443	Punjab
2020-06-16	2020-06-16	pb	3371	72	2461	Punjab
2020-06-17	2020-06-17	pb	3497	78	2538	Punjab
2020-06-18	2020-06-18	pb	3615	83	2570	Punjab
2020-06-19	2020-06-19	pb	3832	92	2636	Punjab
2020-06-20	2020-06-20	pb	3952	98	2678	Punjab
2020-06-21	2020-06-21	pb	4074	99	2700	Punjab
2020-06-22	2020-06-22	pb	4235	101	2825	Punjab
2020-06-23	2020-06-23	pb	4397	105	3047	Punjab
2020-06-24	2020-06-24	pb	4627	113	3099	Punjab
2020-06-25	2020-06-25	pb	4769	120	3192	Punjab
2020-06-26	2020-06-26	pb	4957	122	3201	Punjab
2020-06-27	2020-06-27	pb	5056	128	3320	Punjab
2020-06-28	2020-06-28	pb	5216	133	3526	Punjab
2020-06-29	2020-06-29	pb	5418	138	3764	Punjab
2020-06-30	2020-06-30	pb	5568	144	3867	Punjab
2020-07-01	2020-07-01	pb	5668	149	3989	Punjab
2020-07-02	2020-07-02	pb	5784	152	4144	Punjab
2020-07-03	2020-07-03	pb	5937	157	4266	Punjab
2020-07-04	2020-07-04	pb	6109	162	4306	Punjab
2020-07-05	2020-07-05	pb	6283	164	4408	Punjab
2020-07-06	2020-07-06	pb	6491	169	4494	Punjab
2020-07-07	2020-07-07	pb	6749	175	4554	Punjab
2020-07-08	2020-07-08	pb	6907	178	4828	Punjab
2020-07-09	2020-07-09	pb	7140	183	4945	Punjab
2020-07-10	2020-07-10	pb	7357	187	5017	Punjab
2020-07-11	2020-07-11	pb	7587	195	5040	Punjab
2020-07-12	2020-07-12	pb	7821	199	5392	Punjab
2020-07-13	2020-07-13	pb	8178	204	5586	Punjab
2020-07-14	2020-07-14	pb	8511	213	5663	Punjab
2020-07-15	2020-07-15	pb	8799	221	5867	Punjab
2020-07-16	2020-07-16	pb	9094	230	6277	Punjab
2020-07-17	2020-07-17	pb	9442	239	6373	Punjab
2020-07-18	2020-07-18	pb	9792	246	6454	Punjab
2020-07-19	2020-07-19	pb	10100	254	6535	Punjab
2020-07-20	2020-07-20	pb	10510	262	7118	Punjab
2020-07-21	2020-07-21	pb	10889	263	7389	Punjab
2020-07-22	2020-07-22	pb	11301	269	7641	Punjab
2020-07-23	2020-07-23	pb	11739	277	7741	Punjab
2020-07-24	2020-07-24	pb	12216	282	8096	Punjab
2020-07-25	2020-07-25	pb	12684	291	8297	Punjab
2020-07-26	2020-07-26	pb	13218	306	8810	Punjab
2020-07-27	2020-07-27	pb	13769	318	9064	Punjab
2020-07-28	2020-07-28	pb	14378	336	9752	Punjab
2020-07-29	2020-07-29	pb	14946	361	10213	Punjab
2020-07-30	2020-07-30	pb	15456	370	10509	Punjab
2020-07-31	2020-07-31	pb	16119	386	10734	Punjab
2020-08-01	2020-08-01	pb	17063	405	11075	Punjab
2020-08-02	2020-08-02	pb	17853	423	11466	Punjab
2020-08-03	2020-08-03	pb	18527	442	11882	Punjab
2020-08-04	2020-08-04	pb	19015	462	12491	Punjab
2020-08-05	2020-08-05	pb	19856	491	12943	Punjab
2020-08-06	2020-08-06	pb	20891	517	13659	Punjab
2020-08-07	2020-08-07	pb	21930	539	14040	Punjab
2020-08-08	2020-08-08	pb	22928	562	14860	Punjab
2020-08-09	2020-08-09	pb	23903	586	15319	Punjab
2020-08-10	2020-08-10	pb	24889	604	15735	Punjab
2020-08-11	2020-08-11	pb	25889	636	16790	Punjab
2020-08-12	2020-08-12	pb	26909	675	17212	Punjab
2020-08-13	2020-08-13	pb	27936	706	17839	Punjab
2020-08-14	2020-08-14	pb	29013	731	18328	Punjab
2020-08-15	2020-08-15	pb	30041	771	18863	Punjab
2020-08-16	2020-08-16	pb	31206	812	19431	Punjab
2020-08-17	2020-08-17	pb	32695	862	20180	Punjab
2020-08-18	2020-08-18	pb	34400	898	21762	Punjab
2020-08-19	2020-08-19	pb	36083	920	22703	Punjab
2020-08-20	2020-08-20	pb	37824	957	23037	Punjab
2020-08-21	2020-08-21	pb	39327	991	23893	Punjab
2020-08-22	2020-08-22	pb	40643	1036	24302	Punjab
2020-08-23	2020-08-23	pb	41779	1086	26528	Punjab
2020-08-24	2020-08-24	pb	43284	1129	28357	Punjab
2020-08-25	2020-08-25	pb	44577	1178	29145	Punjab
2020-08-26	2020-08-26	pb	46090	1219	30231	Punjab
2020-08-27	2020-08-27	pb	47836	1256	30972	Punjab
2020-08-28	2020-08-28	pb	49378	1307	33008	Punjab
2020-08-29	2020-08-29	pb	50848	1348	34091	Punjab
2020-08-30	2020-08-30	pb	52526	1404	35747	Punjab
2020-08-31	2020-08-31	pb	53992	1453	37027	Punjab
2020-10-01	2020-10-01	pb	55257	1498	39298	Punjab
2020-10-02	2020-10-02	pb	56319	1548	41138	Punjab
2020-10-03	2020-10-03	pb	57425	1609	42829	Punjab
2020-10-04	2020-10-04	pb	58263	1650	44338	Punjab
2020-10-05	2020-10-05	pb	59292	1688	46009	Punjab
2020-10-06	2020-10-06	pb	60122	1726	47716	Punjab
2020-10-07	2020-10-07	pb	60974	1759	48946	Punjab
2020-10-08	2020-10-08	pb	61822	1788	50561	Punjab
2020-10-09	2020-10-09	pb	62565	1820	51894	Punjab
2020-10-10	2020-10-10	pb	63423	1845	53128	Punjab
2020-10-11	2020-10-11	pb	64079	1880	54226	Punjab
2020-10-12	2020-10-12	pb	64641	1907	55778	Punjab
2020-10-13	2020-10-13	pb	65317	1941	56466	Punjab
2020-10-14	2020-10-14	pb	65866	1972	57436	Punjab
2020-10-15	2020-10-15	pb	66336	2001	58547	Punjab
2020-10-16	2020-10-16	pb	66843	2027	59526	Punjab
2020-10-17	2020-10-17	pb	67260	2046	60286	Punjab
2020-10-18	2020-10-18	pb	67736	2059	61244	Punjab
2020-10-19	2020-10-19	pb	68209	2076	62128	Punjab
2020-10-20	2020-10-20	pb	68696	2084	63019	Punjab
2020-10-21	2020-10-21	pb	69194	2107	63581	Punjab
2020-10-22	2020-10-22	pb	69799	2119	64516	Punjab
2020-10-23	2020-10-23	pb	70263	2142	65096	Punjab
2020-10-24	2020-10-24	pb	70746	2154	65617	Punjab
2020-10-25	2020-10-25	pb	71161	2164	66082	Punjab
2020-10-26	2020-10-26	pb	71497	2172	66408	Punjab
2020-10-27	2020-10-27	pb	71843	2185	66871	Punjab
2020-10-28	2020-10-28	pb	72369	2205	67227	Punjab
2020-10-29	2020-10-29	pb	72833	2215	67654	Punjab
2020-10-30	2020-10-30	pb	73264	2234	68231	Punjab
2020-10-31	2020-10-31	pb	73764	2250	68559	Punjab
2020-11-01	2020-11-01	pb	74081	2261	68927	Punjab
2020-11-02	2020-11-02	pb	74477	2274	69322	Punjab
2020-11-03	2020-11-03	pb	74892	2292	69676	Punjab
2020-11-04	2020-11-04	pb	75419	2306	69944	Punjab
2020-11-05	2020-11-05	pb	75940	2328	70293	Punjab
2020-11-06	2020-11-06	pb	76587	2342	70665	Punjab
2020-11-07	2020-11-07	pb	77064	2357	71182	Punjab
2020-11-08	2020-11-08	pb	77551	2365	71578	Punjab
2020-11-09	2020-11-09	pb	78105	2385	72088	Punjab
2020-11-10	2020-11-10	pb	78591	2405	72450	Punjab
2020-11-11	2020-11-11	pb	79290	2436	72910	Punjab
2020-11-12	2020-11-12	pb	79975	2459	73379	Punjab
2020-11-13	2020-11-13	pb	80711	2475	73767	Punjab
2020-11-14	2020-11-14	pb	80711	2475	73767	Punjab
2020-11-15	2020-11-15	pb	81764	2505	74792	Punjab
2020-11-16	2020-11-16	pb	82188	2527	75362	Punjab
2020-11-17	2020-11-17	pb	82703	2557	75627	Punjab
2020-11-18	2020-11-18	pb	83501	2588	76278	Punjab
2020-11-19	2020-11-19	pb	84283	2603	76788	Punjab
2020-11-20	2020-11-20	pb	85101	2619	77280	Punjab
2020-11-21	2020-11-21	pb	85773	2642	77872	Punjab
2020-11-22	2020-11-22	pb	86452	2661	78369	Punjab
2020-11-23	2020-11-23	pb	87163	2678	79100	Punjab
2020-11-24	2020-11-24	pb	87771	2700	79539	Punjab
2020-11-25	2020-11-25	pb	88541	2731	79983	Punjab
2020-11-26	2020-11-26	pb	89384	2757	80450	Punjab
2020-11-27	2020-11-27	pb	90192	2784	80991	Punjab
2020-11-28	2020-11-28	pb	90911	2812	81567	Punjab
2020-11-29	2020-11-29	pb	91644	2827	82231	Punjab
2020-11-30	2020-11-30	pb	92197	2854	82803	Punjab
2020-12-01	2020-12-01	pb	92815	2868	83615	Punjab
2020-12-02	2020-12-02	pb	93414	2889	84133	Punjab
2020-12-03	2020-12-03	pb	94170	2909	84839	Punjab
2020-12-04	2020-12-04	pb	94894	2929	85482	Punjab
2020-12-05	2020-12-05	pb	95530	2952	86153	Punjab
2020-12-06	2020-12-06	pb	96332	2962	86776	Punjab
2020-12-07	2020-12-07	pb	96945	2981	87662	Punjab
2020-12-08	2020-12-08	pb	97437	3011	88454	Punjab
2020-12-09	2020-12-09	pb	98034	3027	88984	Punjab
2020-12-10	2020-12-10	pb	98662	3054	89487	Punjab
2020-12-11	2020-12-11	pb	99205	3083	90138	Punjab
2020-12-12	2020-12-12	pb	99685	3104	90792	Punjab
2020-12-13	2020-12-13	pb	100306	3124	91408	Punjab
2020-12-14	2020-12-14	pb	100765	3145	92041	Punjab
2020-12-15	2020-12-15	pb	101159	3164	92795	Punjab
2020-12-16	2020-12-16	pb	101489	3182	93368	Punjab
2020-12-17	2020-12-17	pb	101937	3197	93997	Punjab
2020-12-18	2020-12-18	pb	102376	3217	94480	Punjab
2020-12-19	2020-12-19	pb	102811	3236	95040	Punjab
2020-12-20	2020-12-20	pb	103148	3248	95584	Punjab
2020-12-21	2020-12-21	pb	103484	3259	96119	Punjab
2020-12-22	2020-12-22	pb	103771	3277	96743	Punjab
2020-12-23	2020-12-23	pb	104251	3290	97325	Punjab
2020-12-24	2020-12-24	pb	104611	3307	97794	Punjab
2020-12-25	2020-12-25	pb	104927	3316	98206	Punjab
2020-12-26	2020-12-26	pb	105232	3328	98770	Punjab
2020-12-27	2020-12-27	pb	105511	3346	99253	Punjab
2020-12-28	2020-12-28	pb	105774	3359	99703	Punjab
2020-03-15	2020-03-15	py	0	0	0	Pondicherry
2020-03-16	2020-03-16	py	1	0	0	Pondicherry
2020-03-17	2020-03-17	py	1	0	0	Pondicherry
2020-03-18	2020-03-18	py	1	0	0	Pondicherry
2020-03-19	2020-03-19	py	1	0	0	Pondicherry
2020-03-20	2020-03-20	py	1	0	0	Pondicherry
2020-03-21	2020-03-21	py	1	0	0	Pondicherry
2020-03-22	2020-03-22	py	1	0	0	Pondicherry
2020-03-23	2020-03-23	py	1	0	0	Pondicherry
2020-03-24	2020-03-24	py	1	0	0	Pondicherry
2020-03-25	2020-03-25	py	1	0	0	Pondicherry
2020-03-26	2020-03-26	py	1	0	0	Pondicherry
2020-03-27	2020-03-27	py	1	0	0	Pondicherry
2020-03-28	2020-03-28	py	1	0	0	Pondicherry
2020-03-29	2020-03-29	py	1	0	0	Pondicherry
2020-03-30	2020-03-30	py	1	0	0	Pondicherry
2020-03-31	2020-03-31	py	1	0	0	Pondicherry
2020-04-01	2020-04-01	py	3	0	0	Pondicherry
2020-04-02	2020-04-02	py	5	0	0	Pondicherry
2020-04-03	2020-04-03	py	5	0	0	Pondicherry
2020-04-04	2020-04-04	py	5	0	0	Pondicherry
2020-04-05	2020-04-05	py	5	0	0	Pondicherry
2020-04-06	2020-04-06	py	5	0	0	Pondicherry
2020-04-07	2020-04-07	py	5	0	1	Pondicherry
2020-04-08	2020-04-08	py	5	0	1	Pondicherry
2020-04-09	2020-04-09	py	5	0	1	Pondicherry
2020-04-10	2020-04-10	py	7	0	1	Pondicherry
2020-04-11	2020-04-11	py	7	0	1	Pondicherry
2020-04-12	2020-04-12	py	7	0	1	Pondicherry
2020-04-13	2020-04-13	py	7	0	1	Pondicherry
2020-04-14	2020-04-14	py	7	0	1	Pondicherry
2020-04-15	2020-04-15	py	7	0	1	Pondicherry
2020-04-16	2020-04-16	py	7	0	1	Pondicherry
2020-04-17	2020-04-17	py	7	0	1	Pondicherry
2020-04-18	2020-04-18	py	7	0	4	Pondicherry
2020-04-19	2020-04-19	py	7	0	4	Pondicherry
2020-04-20	2020-04-20	py	7	0	4	Pondicherry
2020-04-21	2020-04-21	py	7	0	4	Pondicherry
2020-04-22	2020-04-22	py	7	0	4	Pondicherry
2020-04-23	2020-04-23	py	7	0	4	Pondicherry
2020-04-24	2020-04-24	py	7	0	4	Pondicherry
2020-04-25	2020-04-25	py	8	0	4	Pondicherry
2020-04-26	2020-04-26	py	8	0	4	Pondicherry
2020-04-27	2020-04-27	py	8	0	5	Pondicherry
2020-04-28	2020-04-28	py	8	0	5	Pondicherry
2020-04-29	2020-04-29	py	8	0	5	Pondicherry
2020-04-30	2020-04-30	py	8	0	5	Pondicherry
2020-05-01	2020-05-01	py	8	0	5	Pondicherry
2020-05-02	2020-05-02	py	9	0	5	Pondicherry
2020-05-03	2020-05-03	py	9	0	6	Pondicherry
2020-05-04	2020-05-04	py	9	0	6	Pondicherry
2020-05-05	2020-05-05	py	9	0	6	Pondicherry
2020-05-06	2020-05-06	py	9	0	6	Pondicherry
2020-05-07	2020-05-07	py	9	0	6	Pondicherry
2020-05-08	2020-05-08	py	10	0	8	Pondicherry
2020-05-09	2020-05-09	py	10	0	8	Pondicherry
2020-05-10	2020-05-10	py	12	0	9	Pondicherry
2020-05-11	2020-05-11	py	12	0	9	Pondicherry
2020-05-12	2020-05-12	py	12	0	9	Pondicherry
2020-05-13	2020-05-13	py	13	0	9	Pondicherry
2020-05-14	2020-05-14	py	16	0	9	Pondicherry
2020-05-15	2020-05-15	py	16	0	9	Pondicherry
2020-05-16	2020-05-16	py	17	0	9	Pondicherry
2020-05-17	2020-05-17	py	17	0	9	Pondicherry
2020-05-18	2020-05-18	py	17	0	9	Pondicherry
2020-05-19	2020-05-19	py	22	0	10	Pondicherry
2020-05-20	2020-05-20	py	23	0	10	Pondicherry
2020-05-21	2020-05-21	py	23	0	10	Pondicherry
2020-05-22	2020-05-22	py	26	0	10	Pondicherry
2020-05-23	2020-05-23	py	26	0	10	Pondicherry
2020-05-24	2020-05-24	py	41	0	12	Pondicherry
2020-05-25	2020-05-25	py	49	0	17	Pondicherry
2020-05-26	2020-05-26	py	49	0	17	Pondicherry
2020-05-27	2020-05-27	py	49	0	17	Pondicherry
2020-05-28	2020-05-28	py	53	0	17	Pondicherry
2020-05-29	2020-05-29	py	57	0	23	Pondicherry
2020-05-30	2020-05-30	py	57	0	23	Pondicherry
2020-05-31	2020-05-31	py	70	0	25	Pondicherry
2020-06-01	2020-06-01	py	79	0	25	Pondicherry
2020-06-02	2020-06-02	py	79	0	25	Pondicherry
2020-06-03	2020-06-03	py	90	0	33	Pondicherry
2020-06-04	2020-06-04	py	99	0	37	Pondicherry
2020-06-05	2020-06-05	py	104	0	43	Pondicherry
2020-06-06	2020-06-06	py	107	0	48	Pondicherry
2020-06-07	2020-06-07	py	119	0	49	Pondicherry
2020-06-08	2020-06-08	py	128	0	53	Pondicherry
2020-06-09	2020-06-09	py	132	0	55	Pondicherry
2020-06-10	2020-06-10	py	144	0	60	Pondicherry
2020-06-11	2020-06-11	py	157	2	67	Pondicherry
2020-06-12	2020-06-12	py	163	3	76	Pondicherry
2020-06-13	2020-06-13	py	176	3	82	Pondicherry
2020-06-14	2020-06-14	py	194	4	91	Pondicherry
2020-06-15	2020-06-15	py	202	4	95	Pondicherry
2020-06-16	2020-06-16	py	216	4	99	Pondicherry
2020-06-17	2020-06-17	py	245	5	109	Pondicherry
2020-06-18	2020-06-18	py	271	6	116	Pondicherry
2020-06-19	2020-06-19	py	287	7	118	Pondicherry
2020-06-20	2020-06-20	py	338	7	131	Pondicherry
2020-06-21	2020-06-21	py	366	8	140	Pondicherry
2020-06-22	2020-06-22	py	383	8	149	Pondicherry
2020-06-23	2020-06-23	py	402	9	165	Pondicherry
2020-06-24	2020-06-24	py	461	9	176	Pondicherry
2020-06-25	2020-06-25	py	502	9	187	Pondicherry
2020-06-26	2020-06-26	py	534	9	203	Pondicherry
2020-06-27	2020-06-27	py	619	10	221	Pondicherry
2020-06-28	2020-06-28	py	648	11	252	Pondicherry
2020-06-29	2020-06-29	py	690	11	262	Pondicherry
2020-06-30	2020-06-30	py	714	12	272	Pondicherry
2020-07-01	2020-07-01	py	739	12	301	Pondicherry
2020-07-02	2020-07-02	py	802	12	331	Pondicherry
2020-07-03	2020-07-03	py	824	13	384	Pondicherry
2020-07-04	2020-07-04	py	904	14	405	Pondicherry
2020-07-05	2020-07-05	py	946	14	448	Pondicherry
2020-07-06	2020-07-06	py	1011	14	480	Pondicherry
2020-07-07	2020-07-07	py	1043	14	517	Pondicherry
2020-07-08	2020-07-08	py	1153	14	584	Pondicherry
2020-07-09	2020-07-09	py	1202	16	619	Pondicherry
2020-07-10	2020-07-10	py	1274	17	637	Pondicherry
2020-07-11	2020-07-11	py	1339	18	690	Pondicherry
2020-07-12	2020-07-12	py	1420	18	739	Pondicherry
2020-07-13	2020-07-13	py	1470	18	785	Pondicherry
2020-07-14	2020-07-14	py	1533	18	829	Pondicherry
2020-07-15	2020-07-15	py	1598	21	889	Pondicherry
2020-07-16	2020-07-16	py	1745	22	947	Pondicherry
2020-07-17	2020-07-17	py	1834	25	1014	Pondicherry
2020-07-18	2020-07-18	py	1892	28	1062	Pondicherry
2020-07-19	2020-07-19	py	2001	28	1154	Pondicherry
2020-07-20	2020-07-20	py	2094	29	1265	Pondicherry
2020-07-21	2020-07-21	py	2181	30	1318	Pondicherry
2020-07-22	2020-07-22	py	2302	31	1369	Pondicherry
2020-07-23	2020-07-23	py	2422	34	1400	Pondicherry
2020-07-24	2020-07-24	py	2517	35	1483	Pondicherry
2020-07-25	2020-07-25	py	2656	38	1561	Pondicherry
2020-07-26	2020-07-26	py	2789	40	1645	Pondicherry
2020-07-27	2020-07-27	py	2874	43	1720	Pondicherry
2020-07-28	2020-07-28	py	3013	47	1782	Pondicherry
2020-07-29	2020-07-29	py	3179	47	1874	Pondicherry
2020-07-30	2020-07-30	py	3300	48	1958	Pondicherry
2020-07-31	2020-07-31	py	3474	49	2100	Pondicherry
2020-08-01	2020-08-01	py	3608	51	2198	Pondicherry
2020-08-02	2020-08-02	py	3808	52	2309	Pondicherry
2020-08-03	2020-08-03	py	3984	56	2411	Pondicherry
2020-08-04	2020-08-04	py	4149	58	2537	Pondicherry
2020-08-05	2020-08-05	py	4435	65	2668	Pondicherry
2020-08-06	2020-08-06	py	4623	70	2808	Pondicherry
2020-08-07	2020-08-07	py	4864	75	2914	Pondicherry
2020-08-08	2020-08-08	py	5125	80	3054	Pondicherry
2020-08-09	2020-08-09	py	5384	87	3201	Pondicherry
2020-08-10	2020-08-10	py	5626	89	3355	Pondicherry
2020-08-11	2020-08-11	py	5902	91	3532	Pondicherry
2020-08-12	2020-08-12	py	6383	96	3676	Pondicherry
2020-08-13	2020-08-13	py	6682	102	3828	Pondicherry
2020-08-14	2020-08-14	py	6997	106	4009	Pondicherry
2020-08-15	2020-08-15	py	7356	106	4224	Pondicherry
2020-08-16	2020-08-16	py	7734	110	4443	Pondicherry
2020-08-17	2020-08-17	py	8031	114	4627	Pondicherry
2020-08-18	2020-08-18	py	8398	123	4909	Pondicherry
2020-08-19	2020-08-19	py	8754	129	5312	Pondicherry
2020-08-20	2020-08-20	py	9294	137	5634	Pondicherry
2020-08-21	2020-08-21	py	9596	143	5934	Pondicherry
2020-08-22	2020-08-22	py	10114	151	6307	Pondicherry
2020-08-23	2020-08-23	py	10524	159	6657	Pondicherry
2020-08-24	2020-08-24	py	10861	164	6942	Pondicherry
2020-08-25	2020-08-25	py	11428	172	7273	Pondicherry
2020-08-26	2020-08-26	py	11932	180	7486	Pondicherry
2020-08-27	2020-08-27	py	12436	190	7761	Pondicherry
2020-08-28	2020-08-28	py	13026	199	8080	Pondicherry
2020-08-29	2020-08-29	py	13558	211	8511	Pondicherry
2020-08-30	2020-08-30	py	14129	221	8968	Pondicherry
2020-08-31	2020-08-31	py	14413	228	9334	Pondicherry
2020-10-01	2020-10-01	py	14893	232	9765	Pondicherry
2020-10-02	2020-10-02	py	15403	239	10208	Pondicherry
2020-10-03	2020-10-03	py	15621	241	10604	Pondicherry
2020-10-04	2020-10-04	py	15958	246	11023	Pondicherry
2020-10-05	2020-10-05	py	16146	250	11481	Pondicherry
2020-10-06	2020-10-06	py	16551	253	11874	Pondicherry
2020-10-07	2020-10-07	py	17030	258	12190	Pondicherry
2020-10-08	2020-10-08	py	17408	263	12516	Pondicherry
2020-10-09	2020-10-09	py	17773	265	12803	Pondicherry
2020-10-10	2020-10-10	py	18110	266	13214	Pondicherry
2020-10-11	2020-10-11	py	18418	270	13551	Pondicherry
2020-10-12	2020-10-12	py	18606	272	13815	Pondicherry
2020-10-13	2020-10-13	py	18873	274	14125	Pondicherry
2020-10-14	2020-10-14	py	19114	275	14412	Pondicherry
2020-10-15	2020-10-15	py	19355	277	14625	Pondicherry
2020-10-16	2020-10-16	py	19635	278	14931	Pondicherry
2020-10-17	2020-10-17	py	19847	281	15244	Pondicherry
2020-10-18	2020-10-18	py	20010	281	15550	Pondicherry
2020-10-19	2020-10-19	py	20116	282	15780	Pondicherry
2020-10-20	2020-10-20	py	20321	284	16034	Pondicherry
2020-10-21	2020-10-21	py	20491	287	16276	Pondicherry
2020-10-22	2020-10-22	py	20701	289	16471	Pondicherry
2020-10-23	2020-10-23	py	20855	291	16687	Pondicherry
2020-10-24	2020-10-24	py	20981	293	16874	Pondicherry
2020-10-25	2020-10-25	py	21062	295	17061	Pondicherry
2020-10-26	2020-10-26	py	21205	295	17250	Pondicherry
2020-10-27	2020-10-27	py	21351	295	17413	Pondicherry
2020-10-28	2020-10-28	py	21452	297	17567	Pondicherry
2020-10-29	2020-10-29	py	21630	299	17709	Pondicherry
2020-10-30	2020-10-30	py	21777	299	17837	Pondicherry
2020-10-31	2020-10-31	py	21882	299	17984	Pondicherry
2020-11-01	2020-11-01	py	21978	302	18605	Pondicherry
2020-11-02	2020-11-02	py	22047	302	19087	Pondicherry
2020-11-03	2020-11-03	py	22194	303	19544	Pondicherry
2020-11-04	2020-11-04	py	22298	304	19963	Pondicherry
2020-11-05	2020-11-05	py	22419	305	20383	Pondicherry
2020-11-06	2020-11-06	py	22544	305	20697	Pondicherry
2020-11-07	2020-11-07	py	22613	307	21192	Pondicherry
2020-11-08	2020-11-08	py	22707	308	21327	Pondicherry
2020-11-09	2020-11-09	py	22769	309	21472	Pondicherry
2020-11-10	2020-11-10	py	22869	311	21585	Pondicherry
2020-11-11	2020-11-11	py	22983	312	21692	Pondicherry
2020-11-12	2020-11-12	py	23048	314	21761	Pondicherry
2020-11-13	2020-11-13	py	23121	315	21831	Pondicherry
2020-11-14	2020-11-14	py	23168	315	21897	Pondicherry
2020-11-15	2020-11-15	py	23193	315	21992	Pondicherry
2020-11-16	2020-11-16	py	23206	315	22087	Pondicherry
2020-11-17	2020-11-17	py	23278	315	22218	Pondicherry
2020-11-18	2020-11-18	py	23334	315	22412	Pondicherry
2020-11-19	2020-11-19	py	23402	316	22514	Pondicherry
2020-11-20	2020-11-20	py	23454	316	22615	Pondicherry
2020-11-21	2020-11-21	py	23517	316	22697	Pondicherry
2020-11-22	2020-11-22	py	23562	316	22785	Pondicherry
2020-11-23	2020-11-23	py	23587	316	22842	Pondicherry
2020-11-24	2020-11-24	py	23638	316	22881	Pondicherry
2020-11-25	2020-11-25	py	23689	316	22926	Pondicherry
2020-11-26	2020-11-26	py	23709	316	22947	Pondicherry
2020-11-27	2020-11-27	py	23725	316	22993	Pondicherry
2020-11-28	2020-11-28	py	23771	316	23034	Pondicherry
2020-11-29	2020-11-29	py	23804	316	23106	Pondicherry
2020-11-30	2020-11-30	py	23837	317	23158	Pondicherry
2020-12-01	2020-12-01	py	23889	318	23230	Pondicherry
2020-12-02	2020-12-02	py	23948	319	23295	Pondicherry
2020-12-03	2020-12-03	py	23988	320	23322	Pondicherry
2020-12-04	2020-12-04	py	24034	321	23384	Pondicherry
2020-12-05	2020-12-05	py	24078	321	23436	Pondicherry
2020-12-06	2020-12-06	py	24113	321	23498	Pondicherry
2020-12-07	2020-12-07	py	24139	322	23523	Pondicherry
2020-12-08	2020-12-08	py	24180	322	23568	Pondicherry
2020-12-09	2020-12-09	py	24208	322	23614	Pondicherry
2020-12-10	2020-12-10	py	24232	324	23632	Pondicherry
2020-12-11	2020-12-11	py	24275	326	23680	Pondicherry
2020-12-12	2020-12-12	py	24313	326	23739	Pondicherry
2020-12-13	2020-12-13	py	24361	326	23796	Pondicherry
2020-12-14	2020-12-14	py	24382	327	23846	Pondicherry
2020-12-15	2020-12-15	py	24419	328	23893	Pondicherry
2020-12-16	2020-12-16	py	24451	329	23921	Pondicherry
2020-12-17	2020-12-17	py	24491	329	23953	Pondicherry
2020-12-18	2020-12-18	py	24539	330	23991	Pondicherry
2020-12-19	2020-12-19	py	24584	331	24012	Pondicherry
2020-12-20	2020-12-20	py	24617	333	24037	Pondicherry
2020-12-21	2020-12-21	py	24631	334	24063	Pondicherry
2020-12-22	2020-12-22	py	24680	336	24082	Pondicherry
2020-12-23	2020-12-23	py	24714	336	24126	Pondicherry
2020-12-24	2020-12-24	py	24754	336	24152	Pondicherry
2020-12-25	2020-12-25	py	24783	336	24196	Pondicherry
2020-12-26	2020-12-26	py	24816	337	24222	Pondicherry
2020-12-27	2020-12-27	py	24864	338	24265	Pondicherry
